hold_days,drawdown_min,drawdown_max,vol_shrink_ratio,last_limit_up_days_min,last_limit_up_days_max,limit_up_count_10_max,picks_per_day,valid_folds,total_test_trades,avg_test_win_rate,median_test_win_rate,avg_test_day_win_rate,avg_test_return,avg_test_max_drawdown,avg_test_profit_factor,win_rate_std,score
2,0.04,0.08,0.7,2,4,2,2,4,38,0.484469696969697,0.5189393939393939,0.6398809523809523,0.012485638450381645,-0.06993022625891254,8.400922569413927,0.25399104260685634,0.5722594096933941
3,0.03,0.06,0.6,2,4,2,3,4,30,0.4806818181818182,0.43636363636363634,0.5833333333333334,0.016737614251948117,-0.020528663957462834,68.41727446585755,0.23057543449321644,0.5721491475164697
2,0.04,0.08,0.6,2,5,2,2,4,39,0.5069444444444444,0.4375,0.5214285714285714,0.016278379981965622,-0.05781814629034429,3.0525253157556533,0.16448221225454182,0.5718480157288683
4,0.04,0.06,0.7,2,5,1,1,4,36,0.5153846153846153,0.5,0.5153846153846153,0.01662576170907051,-0.07912603562284384,2.869313793232961,0.05131409255433204,0.5708957658304337
3,0.04,0.1,0.6,2,4,2,1,4,16,0.4958333333333333,0.45,0.4958333333333333,0.024094686079889575,-0.06421915859886726,9.947550019094408,0.15827849927685483,0.5708367109885217
2,0.04,0.06,0.7,2,4,1,3,4,36,0.4702380952380953,0.48214285714285715,0.6767857142857143,0.007192807827589149,-0.038507488684502655,7.776984276084344,0.26385905070597027,0.5698660324087748
2,0.04,0.06,0.6,2,5,2,2,4,36,0.5027777777777778,0.45,0.5142857142857142,0.017102110360177943,-0.05658801703054564,3.021975317458124,0.1694899756677422,0.5692799151922715
3,0.04,0.06,0.55,2,5,1,2,3,15,0.48809523809523814,0.5,0.5444444444444444,0.012718379097590743,-0.0134420404882473,4.1165134865100885,0.18973068393463366,0.5670023013754947
3,0.04,0.08,0.55,2,5,1,2,3,15,0.48809523809523814,0.5,0.5444444444444444,0.012718379097590743,-0.0134420404882473,4.1165134865100885,0.18973068393463366,0.5670023013754947
3,0.03,0.08,0.6,2,4,2,2,4,25,0.4618055555555556,0.4375,0.5833333333333334,0.01910502220969789,-0.01807487285535156,51.16723054569532,0.23019026449954474,0.5668209874156984
2,0.04,0.1,0.6,2,5,2,2,4,43,0.5022467320261438,0.42810457516339867,0.5464285714285714,0.01422484711025715,-0.06797361324966322,2.9336275812042234,0.16096365233266594,0.5660228409495527
3,0.04,0.08,0.7,2,4,1,2,4,32,0.47519841269841273,0.4642857142857143,0.5875,0.015260331782238408,-0.054277197641719954,2.9699092247165586,0.18861472617002495,0.565641980019688
3,0.03,0.06,0.55,2,4,1,2,2,9,0.5833333333333333,0.5833333333333333,0.5,0.004333928558504779,-0.02556579348002591,2.592210733656359,0.08333333333333331,0.5653430110784446
3,0.03,0.08,0.55,2,4,1,2,2,9,0.5833333333333333,0.5833333333333333,0.5,0.004333928558504779,-0.02556579348002591,2.592210733656359,0.08333333333333331,0.5653430110784446
3,0.03,0.08,0.6,2,4,2,3,4,31,0.4681818181818182,0.43636363636363634,0.5833333333333334,0.016052535786783388,-0.01726797857473139,68.39724654888423,0.24372284760826385,0.5650415425549961
4,0.04,0.08,0.6,2,4,1,2,3,16,0.42063492063492064,0.42857142857142855,0.6166666666666667,0.025678199444723146,-0.02046535242251979,5.001930138036039,0.20420127508362865,0.5646409426553227
3,0.03,0.06,0.6,2,4,2,2,4,25,0.4618055555555556,0.4375,0.5833333333333334,0.01734484367894376,-0.021595229916859804,51.07464962292937,0.23019026449954474,0.5642863303314125
3,0.03,0.06,0.55,2,5,1,1,2,9,0.5,0.5,0.5,0.01333130565978319,-0.03133483238670687,3.7884207331054975,0.16666666666666666,0.5639040535720016
3,0.03,0.08,0.55,2,5,1,1,2,9,0.5,0.5,0.5,0.01333130565978319,-0.03133483238670687,3.7884207331054975,0.16666666666666666,0.5639040535720016
2,0.03,0.06,0.7,2,4,1,2,4,38,0.5340909090909091,0.5681818181818181,0.5791666666666666,0.019363611680784647,-0.026290732372723224,2.4608033608750444,0.1318160048583736,0.5625746770377908
3,0.04,0.06,0.55,2,5,1,3,3,16,0.4714285714285715,0.5,0.5444444444444444,0.011351501613739235,-0.0134420404882473,3.9901486451600285,0.21092604371762,0.5561664196122338
3,0.02,0.08,0.6,2,4,1,2,4,27,0.4240530303030303,0.4147727272727273,0.6,0.017416599232976608,-0.018445292622085524,6.408671007724442,0.167628402020397,0.5561000754396537
2,0.03,0.1,0.6,2,4,2,2,4,28,0.48065476190476186,0.47916666666666663,0.5333333333333333,0.012852129588361107,-0.03826026215621092,2.970840357838303,0.19385831951251845,0.5559511966371603
3,0.04,0.1,0.55,2,5,1,3,3,18,0.47222222222222227,0.5,0.5555555555555555,0.010316642630931058,-0.019423742967202545,4.735646656270674,0.23895347964007296,0.5545439547409582
4,0.02,0.08,0.6,2,4,1,2,4,27,0.43712121212121213,0.45,0.5666666666666667,0.01800259356303984,-0.03126273989485187,3.9570859023941507,0.17550105365698163,0.5538493779835858
2,0.03,0.06,0.7,2,4,1,3,4,50,0.5089285714285714,0.55,0.6416666666666666,0.01675398544198304,-0.029109441588595963,2.3879667312354425,0.13973142971064023,0.5538216641379228
4,0.03,0.08,0.7,2,4,1,3,4,53,0.5234126984126983,0.5277777777777778,0.625,0.01825090909138756,-0.032967694506541634,2.2181764336044663,0.04215137569720642,0.5525626864871752
4,0.04,0.08,0.6,2,4,2,3,4,25,0.3880952380952381,0.34285714285714286,0.6083333333333334,0.026235341967055327,-0.024458859426514323,10.874310507665166,0.1757878282026878,0.5507938447825934
2,0.03,0.06,0.6,2,5,1,1,4,25,0.5729166666666666,0.5625,0.5729166666666666,0.01192468892969245,-0.08030168247259437,2.216606436178222,0.074389879463988,0.5484465826893917
4,0.03,0.08,0.7,2,4,1,1,4,25,0.47500000000000003,0.55,0.47500000000000003,0.026728847519289924,-0.07388185951779044,62.284169947307795,0.2947456530637899,0.54837914163591
4,0.03,0.1,0.7,2,4,1,1,4,25,0.47500000000000003,0.55,0.47500000000000003,0.026591473732362557,-0.07388185951779042,62.284169947307795,0.2947456530637899,0.5482142930915971
3,0.03,0.1,0.6,2,4,1,1,3,13,0.4444444444444444,0.4,0.4444444444444444,0.02501586012152864,-0.01770868063781139,3.7663853342971545,0.11331154474650633,0.5477179557784653
3,0.02,0.1,0.6,2,4,1,2,4,28,0.41571969696969696,0.4147727272727273,0.5791666666666666,0.015964745679820008,-0.03251031963354098,6.371485728398382,0.17900232308258557,0.5438434675828491
4,0.04,0.1,0.6,2,4,1,2,4,19,0.39880952380952384,0.38095238095238093,0.5875,0.01869115130452989,-0.015349014316889842,3.9711978357786633,0.1808387801305156,0.5430846831512536
3,0.03,0.06,0.55,2,4,1,3,2,10,0.5476190476190476,0.5476190476190476,0.5,0.0034867563677038822,-0.025565793480025856,2.5578742420134306,0.11904761904761904,0.5426509136894779
3,0.03,0.08,0.55,2,4,1,3,2,10,0.5476190476190476,0.5476190476190476,0.5,0.0034867563677038822,-0.025565793480025856,2.5578742420134306,0.11904761904761904,0.5426509136894779
3,0.04,0.1,0.55,2,5,1,2,3,16,0.4714285714285715,0.5,0.4888888888888889,0.009043600349486756,-0.020509337411281026,3.8037343120812612,0.21092604371762,0.5414377513532557
2,0.04,0.06,0.6,2,4,2,1,3,12,0.5777777777777777,0.4,0.5777777777777777,0.029444814388849622,-0.021597916944556556,1.9635301049614011,0.29979416807182313,0.5413964577399946
2,0.04,0.08,0.6,2,4,2,1,3,12,0.5777777777777777,0.4,0.5777777777777777,0.029444814388849622,-0.021597916944556556,1.9635301049614011,0.29979416807182313,0.5413964577399946
2,0.04,0.06,0.55,2,4,1,2,2,8,0.7,0.7,0.75,0.00946446904796766,-0.006782432882731837,1.1150787264334938,0.3,0.5407497690263129
2,0.04,0.06,0.55,2,4,1,3,2,8,0.7,0.7,0.75,0.00946446904796766,-0.006782432882731837,1.1150787264334938,0.3,0.5407497690263129
2,0.04,0.08,0.55,2,4,1,2,2,8,0.7,0.7,0.75,0.00946446904796766,-0.006782432882731837,1.1150787264334938,0.3,0.5407497690263129
2,0.04,0.06,0.55,2,5,1,2,3,15,0.5595238095238095,0.5,0.5222222222222223,0.0053719232597493685,-0.01632811657793661,2.385742530804055,0.1378075821760741,0.540551888542744
2,0.04,0.08,0.55,2,5,1,2,3,15,0.5595238095238095,0.5,0.5222222222222223,0.0053719232597493685,-0.01632811657793661,2.385742530804055,0.1378075821760741,0.540551888542744
2,0.03,0.1,0.6,2,4,2,1,4,18,0.48333333333333334,0.4666666666666667,0.48333333333333334,0.010906542750764161,-0.07413516125604147,3.158360567250816,0.2327373340628157,0.5397393118918334
4,0.02,0.1,0.6,2,4,1,2,4,28,0.4204545454545454,0.41666666666666663,0.5458333333333334,0.016029680369669945,-0.03402344577484315,3.886735530360736,0.1813045142996109,0.5390196539278659
4,0.02,0.06,0.7,2,4,1,1,4,28,0.47500000000000003,0.55,0.47500000000000003,0.023103066416416174,-0.11674033112504673,3.7846076449555723,0.2947456530637899,0.5388851877195907
4,0.04,0.08,0.7,2,4,1,1,3,18,0.4583333333333333,0.4,0.4583333333333333,0.01623428034608154,-0.08784335327906682,5.918695185695959,0.10069204977995475,0.5388012367060802
4,0.03,0.06,0.7,2,5,1,1,4,46,0.4972718253968254,0.4365079365079365,0.4972718253968254,0.017960973847876725,-0.10793003560776179,2.6921446163392493,0.11001929335243645,0.5383982766914022
4,0.04,0.06,0.6,2,4,2,3,4,23,0.3839285714285714,0.30952380952380953,0.5583333333333333,0.025272203547408535,-0.02585420247190301,10.767768779895722,0.16589425606394978,0.5383871232846696
4,0.03,0.06,0.7,2,4,2,1,4,29,0.48928571428571427,0.4857142857142857,0.48928571428571427,0.009938400780872676,-0.16475745301036143,3.8931357047006356,0.15855694914587937,0.5375063449298478
3,0.02,0.06,0.7,2,4,1,3,4,59,0.5340909090909092,0.5277777777777778,0.6062500000000001,0.012367206028002765,-0.07519527313808899,2.168478376476035,0.07092094277769505,0.535212718243809
4,0.03,0.1,0.7,2,4,1,3,4,54,0.5095238095238095,0.5111111111111111,0.625,0.01663292501096072,-0.032967694506541634,2.0931681105651583,0.05482513028308109,0.5333565393806483
2,0.04,0.08,0.7,2,4,1,2,4,32,0.4454365079365079,0.4444444444444444,0.5875,0.0025697337318164658,-0.05495138334185756,3.19857961621149,0.2660265932893037,0.5331538155854412
4,0.04,0.08,0.7,2,4,2,3,4,49,0.5160714285714285,0.475,0.6175595238095237,0.012305345920998878,-0.09348391549992283,2.296764385987106,0.12543998528897016,0.5329983449201063
2,0.02,0.06,0.7,2,4,1,1,4,28,0.5125,0.55,0.5125,0.017447324464713462,-0.07580282007258565,2.534262329728314,0.22465250944514284,0.5297342365715996
4,0.03,0.06,0.6,2,4,2,3,4,30,0.4056818181818182,0.2863636363636364,0.5333333333333333,0.018122347163114734,-0.02906094608929649,16.695810268515647,0.22834689338593656,0.529215236442632
3,0.03,0.06,0.6,2,4,2,1,4,16,0.45,0.4666666666666667,0.45,0.01494310603717764,-0.05602189355572182,36.67387374399952,0.19075871903765995,0.5284484024949138
3,0.03,0.08,0.6,2,4,2,1,4,16,0.45,0.4666666666666667,0.45,0.01494310603717764,-0.05602189355572182,36.67387374399952,0.19075871903765995,0.5284484024949138
2,0.03,0.06,0.55,2,5,1,1,2,9,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.0046969315680008665,-0.020690211138457704,1.8554578064531557,0.08333333333333331,0.5240901170612384
2,0.03,0.08,0.55,2,5,1,1,2,9,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.0046969315680008665,-0.020690211138457704,1.8554578064531557,0.08333333333333331,0.5240901170612384
2,0.04,0.08,0.55,2,5,1,3,3,17,0.5499999999999999,0.5,0.5222222222222223,0.005302403088727921,-0.016328116577936647,2.2400025506794714,0.14719601443879746,0.5237724770608194
2,0.04,0.06,0.55,2,5,2,1,2,9,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.004631342506448229,-0.02665330029053048,1.8481388268837078,0.08333333333333331,0.5227103211235707
2,0.04,0.08,0.55,2,5,2,1,2,9,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.004631342506448229,-0.02665330029053048,1.8481388268837078,0.08333333333333331,0.5227103211235707
4,0.04,0.08,0.7,2,4,2,2,4,38,0.5174242424242425,0.55,0.6175595238095237,0.014473743414232845,-0.08867744223333676,2.0928670562577927,0.11742912990806066,0.5211150469898714
2,0.03,0.06,0.6,2,4,2,1,4,16,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.019876842110249118,-0.061502987508130436,2.2799054399774863,0.3055050463303894,0.5210905501897577
2,0.03,0.08,0.6,2,4,2,1,4,16,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.019876842110249118,-0.061502987508130436,2.2799054399774863,0.3055050463303894,0.5210905501897577
2,0.04,0.08,0.7,2,4,2,1,4,24,0.4419642857142857,0.47916666666666663,0.4419642857142857,0.015582072520990649,-0.06615943787554626,5.350038296013623,0.21520861938657718,0.5208194506434828
3,0.02,0.06,0.7,2,4,2,1,4,33,0.48390151515151514,0.4375,0.48390151515151514,0.001893382166451467,-0.20096830364596244,3.2631955719904995,0.15331260995274792,0.5204268382144912
4,0.03,0.08,0.6,2,4,2,3,4,31,0.3931818181818182,0.2863636363636364,0.5333333333333333,0.01568798963544897,-0.027665603043907777,16.59527564106549,0.23770380555126527,0.5200878956016535
4,0.03,0.08,0.6,2,4,2,2,4,25,0.3958333333333333,0.29166666666666663,0.48333333333333334,0.020710845853171178,-0.02618693776616718,14.575636628788,0.2072890493972125,0.5199191252067551
4,0.03,0.06,0.6,2,4,1,1,2,10,0.5,0.5,0.5,0.017225356389258352,-0.0433951152775528,2.315806136281913,0.09999999999999998,0.5177275047363568
4,0.03,0.08,0.6,2,4,1,1,2,10,0.5,0.5,0.5,0.017225356389258352,-0.0433951152775528,2.315806136281913,0.09999999999999998,0.5177275047363568
4,0.04,0.08,0.6,2,4,2,2,4,21,0.3645833333333333,0.3125,0.4958333333333333,0.025940983074529578,-0.023457258216956545,11.106053806700835,0.1895146395693776,0.5163823042045171
4,0.03,0.06,0.6,2,4,2,2,4,25,0.3958333333333333,0.29166666666666663,0.48333333333333334,0.01809645278264701,-0.031415723907215504,14.063151385076972,0.2072890493972125,0.5161543991852003
2,0.03,0.08,0.6,2,5,1,1,4,27,0.5451388888888888,0.5277777777777778,0.5451388888888888,0.009763246697334138,-0.08030168247259437,2.047831613115743,0.05138419648246091,0.51613576524853
2,0.03,0.1,0.7,2,4,1,1,4,25,0.5208333333333334,0.5,0.5208333333333334,0.02168302231505157,-0.05525187042755128,2.18301183896649,0.2190176933491904,0.5150506006428064
4,0.04,0.06,0.7,2,4,2,3,4,44,0.5028305028305028,0.458041958041958,0.48095238095238096,0.01181388013168809,-0.07634962742046514,2.438636033840561,0.09538497949404574,0.5149389876794936
4,0.04,0.06,0.6,2,4,2,2,4,21,0.3645833333333333,0.3125,0.4958333333333333,0.02332659000400541,-0.02868604435800487,10.593568562989807,0.1895146395693776,0.5126175781829624
2,0.03,0.08,0.6,2,4,2,2,4,25,0.5520833333333333,0.47916666666666663,0.5833333333333334,0.022283634709585734,-0.02562808840829986,1.8282022492087506,0.2937056704139934,0.5115288840127542
4,0.03,0.06,0.6,2,4,2,1,4,16,0.39999999999999997,0.3666666666666667,0.39999999999999997,0.024212832182913376,-0.055350824851573,13.183987941458795,0.1699673171197595,0.5088159142677264
4,0.03,0.08,0.6,2,4,2,1,4,16,0.39999999999999997,0.3666666666666667,0.39999999999999997,0.024212832182913376,-0.055350824851573,13.183987941458795,0.1699673171197595,0.5088159142677264
4,0.04,0.06,0.7,2,4,2,2,4,35,0.5047979797979798,0.5277777777777778,0.48095238095238096,0.014843345131589825,-0.07469985314697328,2.2806886238255384,0.08886700545595251,0.5075433283494049
2,0.03,0.06,0.55,2,5,1,2,3,17,0.5277777777777778,0.5,0.5,0.0024167650877718726,-0.02276899566803603,2.2902015876124833,0.1712337223046938,0.5071852678497851
2,0.03,0.08,0.7,2,4,1,1,4,25,0.5208333333333334,0.5,0.5208333333333334,0.017528923862483725,-0.05525187042755128,2.1404228761921607,0.2190176933491904,0.5066585654777787
4,0.04,0.06,0.7,2,4,1,3,4,36,0.47916666666666663,0.5,0.5553571428571429,0.015300219219337552,-0.031159425204644486,2.2011295243726905,0.148779758927976,0.5055055418456534
3,0.03,0.08,0.7,2,4,2,3,4,61,0.5339285714285714,0.55,0.6321428571428571,0.011516902083383582,-0.09232883231230618,1.7731554737219049,0.08141281872134261,0.5047766635940572
4,0.03,0.06,0.7,2,4,2,2,4,45,0.5211538461538462,0.5166666666666666,0.5642857142857143,0.01152230787291314,-0.14040662581707078,2.105486040085012,0.10051437400683312,0.5047520812620753
2,0.03,0.1,0.6,2,5,1,2,4,40,0.5257575757575758,0.519047619047619,0.5930555555555556,0.010612872013755489,-0.06896205748763598,1.8863139007951908,0.08254759722494835,0.5039633240056298
3,0.04,0.1,0.6,2,4,2,3,4,28,0.45357142857142857,0.45,0.6083333333333334,0.012883918386092586,-0.053585453196883376,2.299636687956182,0.18526731927632767,0.503953806697883
4,0.03,0.06,0.7,2,4,2,3,4,58,0.5165106951871657,0.5227272727272727,0.6000000000000001,0.009377957275191046,-0.12380529102121166,1.9663412695465103,0.032942204629242446,0.5034986518352899
2,0.04,0.1,0.7,2,4,2,3,4,52,0.47916666666666663,0.5666666666666667,0.6315476190476191,0.007247394628694757,-0.08248991251225107,2.2776634139546967,0.24533848500025882,0.5033186021788424
3,0.03,0.1,0.55,2,4,1,2,3,12,0.49999999999999994,0.5,0.5,0.006515975454951102,-0.017043862320017273,2.2910787463054825,0.13608276348795434,0.5031735856929415
2,0.04,0.06,0.6,2,5,2,3,4,39,0.45922619047619045,0.4017857142857143,0.5142857142857142,0.014305242959223932,-0.05645211776592915,2.432557719564818,0.14305139323139138,0.5030614720972599
2,0.04,0.06,0.55,2,5,1,3,3,16,0.5261904761904762,0.42857142857142855,0.5222222222222223,0.003497363677397841,-0.01632811657793661,2.1423382172968757,0.1586865019328727,0.502159758382804
2,0.04,0.1,0.55,2,5,1,2,3,16,0.5261904761904762,0.42857142857142855,0.4666666666666666,0.004123445417576482,-0.022264118475328682,2.2587644191881626,0.1586865019328727,0.5004017212835232
3,0.04,0.08,0.6,2,5,1,3,4,39,0.45931372549019606,0.4852941176470588,0.5507936507936507,0.012642075229394957,-0.04613213099666874,2.35804365595615,0.19062703853354382,0.49987787057880056
3,0.04,0.1,0.6,2,5,1,3,4,41,0.4607142857142857,0.5,0.5299603174603175,0.012120284985669659,-0.048979387438202404,2.42054358975067,0.2008591241519838,0.4995550648016063
3,0.02,0.06,0.7,2,4,2,2,4,54,0.5390374331550802,0.5272727272727272,0.5482954545454546,0.006380534919913566,-0.1441222307465635,2.0481204233250287,0.0861145229236392,0.4995483820752968
3,0.04,0.08,0.7,2,4,1,3,4,42,0.488034188034188,0.4222222222222222,0.5125,0.01406778164560013,-0.04912160802718479,2.257234607711149,0.18674578017306834,0.49874123582988894
2,0.04,0.08,0.6,2,5,2,3,4,45,0.4707393483709273,0.424812030075188,0.5214285714285714,0.012603513518011786,-0.05894610366842662,2.3154603678846257,0.13755704511191158,0.4984013706558516
4,0.02,0.06,0.7,2,4,1,2,4,45,0.5096153846153846,0.5192307692307692,0.55,0.01623853786070295,-0.08616162205310196,1.9513511627178621,0.0899436871820659,0.4973863719062581
2,0.03,0.06,0.6,2,4,2,2,4,25,0.5520833333333333,0.47916666666666663,0.5833333333333334,0.02108309129688761,-0.028029175233696108,1.669187669659572,0.2937056704139934,0.4970789351345346
2,0.03,0.08,0.6,2,5,1,2,4,39,0.5269480519480519,0.5357142857142857,0.5902777777777778,0.009773111772991425,-0.06896205748763598,1.8033982489124563,0.08773866326121704,0.4958872330133515
3,0.04,0.1,0.7,2,4,2,3,4,52,0.5166666666666667,0.5,0.6255952380952381,0.012395199578109861,-0.11124037985142904,1.865800041530043,0.15898986690282427,0.49568925550078546
2,0.03,0.06,0.55,2,4,1,3,2,10,0.7142857142857143,0.7142857142857143,0.75,0.004972877674380485,-0.016670540912075926,0.5391849918475381,0.28571428571428575,0.4956732162190391
2,0.03,0.08,0.55,2,4,1,3,2,10,0.7142857142857143,0.7142857142857143,0.75,0.004972877674380485,-0.016670540912075926,0.5391849918475381,0.28571428571428575,0.4956732162190391
2,0.03,0.1,0.6,2,4,2,3,4,34,0.43068181818181817,0.38636363636363635,0.5333333333333333,0.007842179889523602,-0.03952465429129384,2.5903606053333204,0.21501909870966662,0.49516846273085025
4,0.02,0.06,0.7,2,4,1,3,4,59,0.5138888888888888,0.5,0.6,0.012191271697953443,-0.07756118246751212,1.7555170924647125,0.024056261216234418,0.4950890506413209
2,0.03,0.1,0.6,2,5,1,1,4,28,0.5201388888888889,0.5277777777777778,0.5201388888888889,0.009273422619955868,-0.08030168247259437,2.0259273201853327,0.08229386424632515,0.4950728595001341
4,0.04,0.1,0.6,2,4,2,1,4,16,0.3708333333333333,0.3666666666666667,0.3708333333333333,0.024204812154944674,-0.07072256886695186,3.1087130978145754,0.09157192073264962,0.494274979329954
2,0.04,0.1,0.55,2,5,1,3,3,18,0.5277777777777778,0.5,0.4666666666666666,0.0045744314839757695,-0.022108094811724228,2.177223310630854,0.1712337223046938,0.49414884680279014
2,0.03,0.06,0.7,2,4,2,1,4,29,0.5035714285714286,0.5857142857142856,0.5035714285714286,0.009039493981353085,-0.13741039527902663,2.3456947065562535,0.2136598001592289,0.4922423664273311
2,0.04,0.08,0.7,2,4,1,3,4,42,0.42991452991452994,0.41538461538461535,0.5125000000000001,0.003813428692559852,-0.04633066047328904,2.642334410612101,0.204802091198506,0.4899805591889032
3,0.03,0.08,0.7,2,4,2,2,4,48,0.5290178571428572,0.5,0.6258928571428571,0.010618349777086877,-0.10482650175785668,1.6769101570091038,0.09603403912633461,0.4898695360950403
2,0.03,0.1,0.6,2,5,1,3,4,47,0.5182226399331662,0.5225563909774436,0.5930555555555556,0.009620297081236942,-0.06828300164563536,1.7431189223532675,0.06020209166828294,0.48979504183584277
2,0.04,0.1,0.6,2,5,2,3,4,50,0.46547619047619043,0.41428571428571426,0.5464285714285714,0.010907727318497169,-0.06910692029989457,2.2159028016884204,0.13974283961795608,0.48963923931184633
3,0.03,0.1,0.55,2,4,1,3,3,13,0.4761904761904761,0.42857142857142855,0.5,0.0059511939944171715,-0.01704386232001724,2.2681877518768636,0.1401866804179023,0.48962196931732965
2,0.04,0.06,0.7,2,4,2,1,4,22,0.5142857142857143,0.4571428571428572,0.5142857142857143,0.02078857243783527,-0.057086715779617464,2.0603131794526237,0.35799897388976193,0.4885667317625914
2,0.03,0.08,0.6,2,5,1,3,4,45,0.5248015873015872,0.5357142857142857,0.5902777777777778,0.009199831426744213,-0.06977869234973205,1.6922960895356494,0.05628594425596939,0.4877634360937694
3,0.04,0.08,0.7,2,4,1,1,3,18,0.45,0.4,0.45,0.01935001482039757,-0.07383679116468767,2.4797361768412203,0.2273030282830976,0.48705425472936437
3,0.04,0.08,0.55,2,4,2,3,3,14,0.41269841269841273,0.5714285714285714,0.43333333333333335,-0.0005440059260584188,-0.026812425930758537,3.671994998340285,0.29440058715859374,0.48495860718530376
3,0.04,0.08,0.7,2,4,2,1,4,24,0.41964285714285715,0.38095238095238093,0.41964285714285715,0.01664168847518713,-0.08070530893569197,2.7076330067509757,0.21252167423145477,0.4826621528423602
3,0.04,0.1,0.6,2,5,1,2,4,35,0.44047619047619047,0.4642857142857143,0.5021825396825397,0.012306495454416345,-0.05294692507077414,2.374673180170426,0.1801517375050185,0.482626672600833
2,0.03,0.06,0.6,2,5,1,2,4,35,0.5162337662337662,0.5,0.5486111111111112,0.010207138245563626,-0.06896205748763598,1.7814604417379742,0.07523785861205498,0.48249834267365055
4,0.03,0.1,0.6,2,4,2,1,4,18,0.38333333333333336,0.3666666666666667,0.38333333333333336,0.013612625348674384,-0.09697219288001915,3.0100920273213623,0.14433756729740643,0.4823181485556812
2,0.03,0.06,0.55,2,5,1,3,3,19,0.5166666666666666,0.4,0.5,0.0011664158213215605,-0.022768995668036068,2.0531459669216257,0.1649915822768611,0.48221977027700275
3,0.04,0.06,0.55,2,5,2,1,2,9,0.5,0.5,0.5,0.010554669760080316,-0.04303806696624246,2.037985814420399,0.16666666666666666,0.48220656749644586
3,0.04,0.08,0.55,2,5,2,1,2,9,0.5,0.5,0.5,0.010554669760080316,-0.04303806696624246,2.037985814420399,0.16666666666666666,0.48220656749644586
3,0.02,0.08,0.7,2,4,1,2,4,46,0.5305822649572649,0.5299145299145299,0.58125,0.012718195535637744,-0.08785151573008562,1.6236402715759843,0.12593667009739123,0.47954796010421163
3,0.03,0.1,0.7,2,4,2,2,4,50,0.5290178571428572,0.5,0.5925595238095237,0.009551293991164944,-0.12049809443151827,1.6516856372659703,0.09603403912633461,0.4780238497849771
4,0.03,0.06,0.7,2,5,1,2,4,74,0.4931876456876457,0.458041958041958,0.49503968253968256,0.011900384067052884,-0.12339243825057475,2.029581479275199,0.08646417958126355,0.47586512933328645
4,0.04,0.06,0.6,2,4,2,1,3,12,0.3277777777777778,0.3333333333333333,0.3277777777777778,0.0263834273760247,-0.03708848561562391,3.675033758522804,0.061363116762151455,0.4753560007919381
4,0.04,0.08,0.6,2,4,2,1,3,12,0.3277777777777778,0.3333333333333333,0.3277777777777778,0.0263834273760247,-0.03708848561562391,3.675033758522804,0.061363116762151455,0.4753560007919381
4,0.04,0.06,0.7,2,5,2,1,4,41,0.5178571428571428,0.5,0.5178571428571428,0.012283017552767055,-0.12520478525819473,1.7463523028593229,0.03092947870658708,0.4735560156216988
3,0.04,0.1,0.6,2,4,2,2,4,24,0.41666666666666663,0.375,0.5583333333333333,0.014619511935190604,-0.05439234747750357,2.2062551473905936,0.17677669529663687,0.4725412754591115
2,0.02,0.06,0.6,2,4,1,3,3,30,0.48534798534798534,0.5,0.6444444444444444,0.007967966090964318,-0.02529465547565161,1.5590767301318251,0.07696667175622963,0.47239048761760893
3,0.02,0.08,0.7,2,4,1,3,4,61,0.5,0.5,0.58125,0.010870345765923231,-0.08020261032911119,1.6923689520767622,0.09642365197998375,0.4723457256873569
3,0.03,0.06,0.7,2,5,1,1,4,46,0.5029761904761905,0.4642857142857143,0.5029761904761905,0.013089369766830564,-0.1023648746909919,1.9427130218843793,0.17011213288622903,0.4721660536866535
3,0.02,0.1,0.7,2,4,1,2,4,47,0.5201655982905983,0.5299145299145299,0.58125,0.011832963402211487,-0.08785151573008565,1.6104482097850075,0.13938028158660815,0.4716673276816847
3,0.04,0.06,0.6,2,5,1,1,4,22,0.37301587301587297,0.38888888888888884,0.37301587301587297,0.012286142997155072,-0.050506144675826314,3.7675751464174323,0.2560677111889155,0.4706575348006911
3,0.04,0.08,0.6,2,5,1,2,4,34,0.4309523809523809,0.4285714285714286,0.5230158730158729,0.012019427960953677,-0.048033760494014976,2.2041194955627503,0.17256567319321026,0.46971531411517187
3,0.03,0.1,0.7,2,4,2,3,4,64,0.518543956043956,0.5192307692307692,0.5571428571428572,0.00894792140951569,-0.10800042498596776,1.6604720018455756,0.07283638644787915,0.46956165557327006
2,0.03,0.06,0.6,2,5,1,3,4,40,0.5052083333333334,0.5,0.5486111111111112,0.00952187276907904,-0.06977869234973208,1.6652447242871475,0.05182226234930314,0.4691925734181768
2,0.02,0.06,0.7,2,4,2,1,4,33,0.4943181818181818,0.5625,0.4943181818181818,0.0062524968092787445,-0.15495395462573106,2.1959804115458903,0.22791103545604066,0.4676608898850529
2,0.03,0.06,0.7,2,5,1,1,4,46,0.5230654761904762,0.5357142857142857,0.5230654761904762,0.008568040562578942,-0.1112891502066069,1.7704462777003045,0.14689806592654372,0.4668033671160123
