hold_days,drawdown_min,drawdown_max,vol_shrink_ratio,days_min,days_max,limit_up_count_10_min,limit_up_count_10_max,picks_per_day,total_trades,total_signal_days,win_rate,day_win_rate,annual_return,sharpe_ratio,max_drawdown,total_return,avg_return,profit_factor,score
2,0.01,0.08,0.7000000000000001,2,6,1,1,3,167,71,0.47904191616766467,0.5492957746478874,3.855177019603369,2.792536193770434,-0.4397558925028,1.0182735589165213,0.01406093900976881,1.5774561341190674,0.563084711961402
2,0.01,0.08,0.7000000000000001,1,6,1,2,3,173,73,0.4682080924855491,0.5753424657534246,7.451854079103885,3.0796120779246934,-0.49638809669854844,1.6040963168553422,0.013686907144582006,1.4617468891518877,0.5630029975740087
2,0.01,0.08,0.8,2,6,1,1,3,160,71,0.4875,0.5774647887323944,3.0823567709115727,2.466134443633612,-0.47296493456443134,0.8685984345108595,0.016104661641156176,1.641583608539109,0.5614008083619104
3,0.02,0.08,0.8,2,7,1,2,1,70,70,0.5142857142857142,0.5142857142857142,4.874295708906942,2.4317380242240674,-0.3602404869402025,1.1812564252052922,0.016626396469439603,1.5362900597412974,0.5604865565475565
3,0.01,0.08,0.85,2,7,1,2,2,123,70,0.4715447154471545,0.5857142857142857,8.217211667509815,3.0639808961970783,-0.5334645082376175,1.6600092074923598,0.01454557053022349,1.4282101428413347,0.560304928651415
2,0.01,0.08,0.8,2,7,1,2,2,124,71,0.4596774193548387,0.5492957746478874,8.383834322317428,3.123749940564699,-0.42943588308665304,1.7050110041869564,0.013057217833940498,1.432772153413555,0.5600577014857391
2,0.02,0.08,0.7000000000000001,2,7,1,2,3,169,71,0.4911242603550296,0.5633802816901409,5.999099958568923,3.1222625699970568,-0.4608570068517053,1.374511675366478,0.009951707661844621,1.3268307787769074,0.5591790860371147
2,0.02,0.1,0.8,2,7,1,2,2,126,71,0.48412698412698413,0.5492957746478874,5.479889545302132,2.8231010222980553,-0.45928823442530775,1.2945457031445762,0.014625221366497125,1.4891699124070543,0.5580866253389414
2,0.02,0.1,0.85,2,7,1,1,1,71,71,0.5352112676056338,0.5352112676056338,4.955316075015178,2.5909763099491796,-0.5537442134176236,1.2100502104989257,0.01544842693583776,1.5465021201724307,0.5578796438485571
3,0.02,0.08,0.7000000000000001,2,7,1,2,3,168,70,0.4583333333333333,0.5571428571428572,7.201488090821583,3.2506759284945086,-0.38868723894017065,1.5266667007200843,0.010453474575473116,1.292722455707592,0.5576083836907696
2,0.02,0.1,0.8,2,7,1,1,1,71,71,0.5211267605633803,0.5211267605633803,5.49968899099887,2.7024196179547677,-0.5537442134176236,1.29765907818935,0.015845207372732612,1.5779130077271493,0.5574049213310915
3,0.02,0.08,0.85,2,7,1,2,1,70,70,0.5142857142857142,0.5142857142857142,4.716191328157826,2.3992739634031395,-0.36024048694020216,1.1551996110233973,0.016585967136830897,1.518645343172717,0.5573911321821108
3,0.02,0.08,0.8,2,7,1,2,3,164,70,0.4634146341463415,0.5285714285714286,7.618309876204936,3.2084140919803708,-0.4140876568466775,1.5824455030928477,0.01230264044734416,1.3700506556475032,0.5562969097016276
2,0.02,0.1,0.8,2,6,1,2,3,151,71,0.45695364238410596,0.5352112676056338,7.812913788808254,3.077938792902345,-0.5187275980408974,1.6305897329942556,0.016243569412808214,1.529272886497067,0.554941086774238
3,0.02,0.1,0.85,2,6,1,1,1,70,70,0.4714285714285714,0.4714285714285714,9.639246535091045,2.9395234115228273,-0.5414829673666999,1.8335428793958588,0.020699866686900572,1.693270430642267,0.554938220402441
3,0.02,0.1,0.8,2,7,1,1,2,124,70,0.47580645161290325,0.4714285714285714,4.504348992105259,2.8407431416280495,-0.41481130863611004,1.1196460213142836,0.015938684877156648,1.6108985287561066,0.553219433163597
2,0.01,0.08,0.7000000000000001,1,6,1,1,3,170,73,0.4588235294117647,0.5616438356164384,3.9558654296168987,2.7443330892104187,-0.4365005545067615,1.0497477247775557,0.01351283098516978,1.5463618021682306,0.5527551492397382
3,0.02,0.08,0.7000000000000001,1,6,1,2,1,72,72,0.5,0.5,6.655246430016248,2.6705199244026288,-0.47211029188452114,1.47098861679958,0.01806788487627284,1.5460011943243213,0.5526546840543439
3,0.01,0.08,0.7000000000000001,2,7,1,2,2,125,70,0.456,0.5142857142857142,6.109193463189311,2.9956005341376186,-0.3625559969251728,1.3725019344150353,0.01382921070612077,1.4305354070384244,0.5524313842695439
2,0.02,0.1,0.85,2,7,1,2,1,71,71,0.5070422535211268,0.5070422535211268,5.352259769940886,2.54947079942351,-0.45961782129662077,1.274348433196486,0.016612910297153814,1.5591889533084204,0.5515513479147178
3,0.01,0.08,0.7000000000000001,2,7,1,2,3,166,70,0.42771084337349397,0.5714285714285714,7.109323777845615,3.2276232960222484,-0.4031929366258916,1.5141205141938103,0.011505532614924823,1.3233505791291758,0.5500658378652671
2,0.02,0.08,0.85,2,7,1,1,1,71,71,0.5211267605633803,0.5211267605633803,4.422596582592116,2.4942350238462705,-0.5537442134176236,1.1198950159334107,0.014824075163125344,1.531237815083812,0.5417299778997888
3,0.02,0.08,0.7000000000000001,2,6,1,2,1,70,70,0.5,0.5,5.058735603267559,2.486379481267228,-0.4507311215050006,1.2111624124945326,0.01682018672985167,1.5023843337866434,0.5406522662804704
3,0.02,0.1,0.7000000000000001,1,6,1,2,1,72,72,0.5277777777777778,0.5277777777777778,4.784555705227013,2.41657763546147,-0.5613142121775497,1.1816579957365607,0.01631724625501952,1.48545313233464,0.5398388518366236
2,0.02,0.1,0.7000000000000001,2,7,1,1,1,71,71,0.5070422535211268,0.5070422535211268,3.732863776471598,2.4002228588830072,-0.4256393206665582,0.9955155352269829,0.013460449386947322,1.510359438755353,0.539531318433745
3,0.01,0.08,0.85,2,7,1,1,2,125,70,0.48,0.5,4.000295309232147,2.583977818230489,-0.45061335225533794,1.0318467225309984,0.014715942630355543,1.54076272372971,0.537460220484794
2,0.02,0.1,0.8,2,7,1,1,3,164,71,0.5060975609756098,0.5070422535211268,2.716371790322948,2.3800399438416964,-0.467222044973705,0.7921992491567711,0.013911579553180835,1.549136385858176,0.5369332197641912
3,0.02,0.1,0.8,2,7,1,2,3,163,70,0.4662576687116564,0.5285714285714286,5.075077092014818,2.7424916921668783,-0.44864301071790913,1.2137873884545458,0.014505984580713787,1.411785226521688,0.5366351429425203
2,0.02,0.08,0.8,2,7,1,1,3,159,71,0.5031446540880503,0.5352112676056338,2.2870304867924514,2.205121345930867,-0.46214772678122806,0.6970340161640451,0.013699567846437131,1.5564080200362307,0.5349210119919787
2,0.01,0.08,0.85,2,7,1,1,2,127,71,0.49606299212598426,0.5352112676056338,2.380892317171349,2.211447767496305,-0.4016761627790081,0.7184030677809072,0.01273699917040144,1.4793583058692046,0.532053425818275
3,0.02,0.1,0.85,2,7,1,2,1,70,70,0.5142857142857142,0.5142857142857142,3.9560913237124105,2.2593095948134696,-0.4692366967035376,1.0239151944574174,0.01587410774246058,1.46585360744534,0.5320222406312815
3,0.02,0.1,0.7000000000000001,2,6,1,2,1,70,70,0.5285714285714286,0.5285714285714286,3.840365782080905,2.2799675473503678,-0.5435477392633271,1.0029611819462465,0.015398352703588051,1.4526701865905243,0.5316552212099718
2,0.02,0.08,0.8,1,6,1,2,3,155,73,0.43870967741935485,0.5616438356164384,6.917012076617151,2.9336414808062075,-0.5338938466699819,1.5288688128572754,0.012895177765541405,1.41504439082663,0.5310559602262067
3,0.02,0.1,0.7000000000000001,1,6,1,1,1,72,72,0.4722222222222222,0.4722222222222222,5.228735649147605,2.509277241393474,-0.40764219979162075,1.2545850455155416,0.016279302734321165,1.536984813346003,0.5308689817082857
3,0.02,0.08,0.7000000000000001,1,6,1,1,1,72,72,0.4722222222222222,0.4722222222222222,5.297083876778298,2.514688886503356,-0.41576576907588336,1.265547130949145,0.016388908079498127,1.5423891976876702,0.530761494414767
2,0.02,0.08,0.85,2,7,1,2,3,165,71,0.4727272727272727,0.5492957746478874,4.143281339893548,2.687617907284236,-0.4507746107593338,1.0706504523657197,0.010244249700650439,1.3395303472525533,0.5292315971571526
2,0.01,0.08,0.8,2,7,1,1,1,71,71,0.49295774647887325,0.49295774647887325,4.8491438491709005,2.5524054435505814,-0.5537442134176236,1.1924510816026155,0.01543220304051771,1.547422718570953,0.5285356238251346
2,0.02,0.1,0.7000000000000001,2,7,1,2,3,161,71,0.484472049689441,0.5352112676056338,4.536032172287037,2.694677944917638,-0.474380670465427,1.1394911346895222,0.008730389362943559,1.2773715280989248,0.5206851598595449
3,0.02,0.1,0.7000000000000001,2,7,1,2,3,160,70,0.4625,0.5428571428571428,4.577855518025786,2.6216585093143725,-0.38028665701534514,1.1320680164682426,0.009464192331091727,1.2501477200958162,0.5203709184424659
2,0.01,0.08,0.85,2,7,1,1,3,165,71,0.4909090909090909,0.5492957746478874,1.7524963335950186,2.014238659411783,-0.40637261081115106,0.5683179412667929,0.011927184206059005,1.4533903513615114,0.5197968041168688
3,0.02,0.1,0.7000000000000001,2,7,1,1,2,125,70,0.48,0.5,2.602998498182349,2.2805933850448565,-0.43721984871526853,0.7587223141290622,0.013776654321637908,1.5046995451722165,0.5196042325026449
2,0.02,0.1,0.85,2,7,1,2,3,164,71,0.4695121951219512,0.5211267605633803,3.7139234965165615,2.5564162381414706,-0.469436216542776,0.9919623447137151,0.01181691234117,1.3845436766588954,0.5180638967560326
2,0.01,0.08,0.7000000000000001,2,7,1,2,3,168,71,0.4642857142857143,0.5774647887323944,3.111951030549154,2.403807195099619,-0.3948090656046056,0.8746068207867914,0.007252748048106042,1.2261994211455378,0.5118688305436148
2,0.01,0.08,0.85,2,7,1,2,3,164,71,0.4451219512195122,0.5492957746478874,3.4481138890961045,2.4568636891589155,-0.45365837421316946,0.9412352865470226,0.011674603492630522,1.3773218244416545,0.5114745548964204
3,0.02,0.08,0.7000000000000001,2,7,1,2,2,125,70,0.448,0.5285714285714286,3.9286898783314523,2.518669510727805,-0.41195428497982267,1.0189786609989553,0.010860610423637156,1.327558549683822,0.5103374180918302
3,0.01,0.08,0.7000000000000001,2,7,1,1,1,70,70,0.45714285714285713,0.45714285714285713,3.320717469154692,2.2825183847924335,-0.3594102770930304,0.9052291953349427,0.012939538894167546,1.533689019987702,0.5102439730715826
2,0.02,0.08,0.8,2,6,1,2,3,149,71,0.436241610738255,0.5633802816901409,4.933667496517453,2.674427042329582,-0.5338938466699819,1.206475973596457,0.010058724929691802,1.3151395671707973,0.5052950580021202
2,0.01,0.08,0.85,2,7,1,1,1,71,71,0.49295774647887325,0.49295774647887325,3.562535096688211,2.286179567938866,-0.5886394759848468,0.963272310447354,0.013939471256041497,1.4764271340901984,0.5031181541013073
3,0.02,0.08,0.7000000000000001,2,7,1,1,2,124,70,0.4838709677419355,0.4857142857142857,2.284018863197641,2.111941581514204,-0.4261354479035444,0.6883574183114352,0.011956253985210939,1.4156264666523894,0.500622282162638
3,0.01,0.08,0.8,2,7,1,1,2,123,70,0.45528455284552843,0.4857142857142857,2.5257284480030533,2.221608362595283,-0.4801939213453701,0.7420077910000142,0.0140169401231264,1.5073523217964746,0.49861313606351015
2,0.02,0.08,0.8,2,7,1,1,1,71,71,0.49295774647887325,0.49295774647887325,2.7179130070372346,2.0914446483744125,-0.5537442134176236,0.7925295413483444,0.01243869333932619,1.4286666306409976,0.49149683248014253
2,0.01,0.08,0.7000000000000001,2,7,1,1,1,71,71,0.49295774647887325,0.49295774647887325,1.8348251207717459,1.8499626317874647,-0.38072287293231155,0.5889959409819925,0.01016230769037119,1.3622603741554642,0.49145821351675734
3,0.01,0.08,0.8,2,7,1,1,1,70,70,0.45714285714285713,0.45714285714285713,3.6715654815862866,2.2531819706163314,-0.5568816390122486,0.9718880975221234,0.014587538975921355,1.522320614950001,0.48664311665208604
3,0.02,0.1,0.7000000000000001,2,6,1,1,1,70,70,0.4714285714285714,0.4714285714285714,2.181984356355927,1.9090377513999326,-0.3704461877932208,0.6650470792396836,0.011837937265769507,1.381233945564656,0.4856825380072083
3,0.01,0.08,0.7000000000000001,2,7,1,1,3,166,70,0.45180722891566266,0.5,2.0246905003799194,2.0687502743251134,-0.4093656525952618,0.6282778321995754,0.009598193683771544,1.3162712141010873,0.47973551462483366
2,0.01,0.08,0.7000000000000001,2,7,1,1,2,127,71,0.48031496062992124,0.5492957746478874,0.8825253666883115,1.4757937503440985,-0.386561346219486,0.32466798003790176,0.008935307486930522,1.3395323509171833,0.47741780318857735
2,0.01,0.08,0.8,1,6,1,2,3,164,73,0.42073170731707316,0.5616438356164384,3.454376102609225,2.3297783579867706,-0.5443004122173647,0.9539987303416946,0.00943324566441654,1.289439952237154,0.4771815749397908
2,0.01,0.08,0.8,2,7,1,1,2,125,71,0.504,0.5492957746478874,0.5916117905729648,1.2059350655868846,-0.4494396572464816,0.229434508479611,0.0103289888756089,1.3826688569754566,0.47139492994318816
3,0.01,0.08,0.8,2,7,1,1,3,161,70,0.4472049689440994,0.4714285714285714,1.704312174485377,1.9029380415487755,-0.42994345448135274,0.5499252147883711,0.011127898250068331,1.3742295218735003,0.46692302709944156
2,0.02,0.1,0.8,2,7,1,2,3,164,71,0.4573170731707317,0.5352112676056338,1.728948314097344,1.8350936561990834,-0.5541181155078705,0.5623405089254401,0.009042684404611524,1.2870168862138882,0.45851553262273914
3,0.02,0.08,0.7000000000000001,2,6,1,1,1,70,70,0.45714285714285713,0.45714285714285713,1.6433390190095554,1.7170464859730645,-0.4157657690758835,0.5344342597149185,0.01068301171516345,1.3437322337052993,0.45662638542157347
3,0.02,0.08,0.85,2,7,1,1,1,70,70,0.45714285714285713,0.45714285714285713,2.171801371931926,1.894881195862897,-0.5568816390122487,0.6626979046756796,0.011826847872068814,1.4192519444332943,0.45634154761729895
2,0.01,0.08,0.8,2,6,1,2,3,158,71,0.4177215189873418,0.5633802816901409,2.320705522513204,2.0413182121460007,-0.544300412217365,0.7047391685766153,0.006440177448783489,1.1933548587188003,0.44981219402936745
3,0.02,0.1,0.7000000000000001,2,7,1,1,1,70,70,0.45714285714285713,0.45714285714285713,1.1929905113619226,1.5421076929585933,-0.36001524277198704,0.413248618474797,0.008580673607982288,1.3216718733868718,0.44965117294107154
3,0.02,0.1,0.8,2,7,1,1,1,70,70,0.45714285714285713,0.45714285714285713,1.8975609616387228,1.8009146656599961,-0.5568816390122486,0.5977703274626405,0.011311228153536773,1.3883911832487092,0.4484009306345891
3,0.02,0.1,0.85,2,7,1,1,1,70,70,0.45714285714285713,0.45714285714285713,1.7733821322623688,1.7574706932772304,-0.5568816390122486,0.5672390018120614,0.011008209522620169,1.3792267158056137,0.4450410466736282
2,0.01,0.08,0.8,2,7,1,2,3,163,71,0.4294478527607362,0.5352112676056338,1.7470587413201497,1.8365102266681643,-0.5214366737379956,0.56694019265222,0.0073148513196621395,1.2261516542845003,0.443899477812805
3,0.01,0.08,0.85,2,7,1,1,1,70,70,0.45714285714285713,0.45714285714285713,1.9848312119682903,1.8120234600639586,-0.6297717231054483,0.6187912726968054,0.012005426389578118,1.3934859027539186,0.441658435178082
2,0.02,0.08,0.8,2,7,1,2,3,165,71,0.4484848484848485,0.5352112676056338,1.4511436184643798,1.715343643585402,-0.572905270815004,0.4895420965517885,0.006115598279044152,1.1983082094917603,0.4352533601547245
3,0.01,0.08,0.7000000000000001,2,7,1,1,2,125,70,0.432,0.4714285714285714,0.9909416298886802,1.5032950636298557,-0.44449429044222455,0.3543414207178688,0.009526041304572535,1.3346986329496238,0.4335475337783974
2,0.01,0.08,0.7000000000000001,2,7,1,1,3,169,71,0.47928994082840237,0.49295774647887325,0.7059129366585564,1.3063127424491445,-0.4699435816697273,0.2679202527026925,0.00657319763469603,1.2423853867425094,0.43312844766461406
3,0.02,0.08,0.7000000000000001,2,7,1,1,1,70,70,0.44285714285714284,0.44285714285714284,0.8719044478749824,1.3619348211332416,-0.35457483878941043,0.3180578634382685,0.007494781328244962,1.285511753924992,0.4274880155654425
3,0.02,0.08,0.8,2,7,1,1,1,70,70,0.44285714285714284,0.44285714285714284,1.38022710885001,1.6025154072292802,-0.5568816390122487,0.46518153507552684,0.010008014669483077,1.3442970326419454,0.4237129011527173
2,0.01,0.08,0.8,2,7,1,1,3,164,71,0.47560975609756095,0.49295774647887325,-0.08666779053467555,0.3930722834900117,-0.49112684539314433,-0.03949047223708191,0.006378682404136715,1.227495695376444,0.3819694110223865
