date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20250925,000009,12.18,12.02,12.46,12.29,12.15,-0.013136288998357976,0.02298850574712653,0.009031198686371054,-0.0024630541871920658
20250925,000006,9.27,9.35,10.29,10.85,11.94,0.008629989212513492,0.11003236245954688,0.17044228694714134,0.28802588996763756
20250925,000020,16.9,15.45,14.78,14.73,14.86,-0.0857988165680473,-0.12544378698224848,-0.12840236686390522,-0.12071005917159759
20250925,000021,24.81,25.34,27.87,30.66,31.72,0.021362353889560707,0.12333736396614278,0.23579201934703756,0.2785167271261588
20250925,000014,20.2,18.74,19.68,19.84,20.3,-0.07227722772277233,-0.025742574257425724,-0.017821782178217796,0.004950495049505021
20250926,000020,15.22,14.78,14.73,14.86,14.44,-0.028909329829172225,-0.03219448094612353,-0.023653088042050012,-0.051248357424441594
20250926,000006,9.52,10.29,10.85,11.94,13.13,0.08088235294117643,0.13970588235294118,0.2542016806722689,0.37920168067226906
20250926,000009,11.76,12.46,12.29,12.15,11.89,0.05952380952380962,0.0450680272108843,0.0331632653061225,0.011054421768707549
20250926,000029,30.8,33.58,30.22,29.56,29.67,0.09025974025974018,-0.01883116883116889,-0.04025974025974032,-0.03668831168831165
20250926,000426,29.44,32.89,36.18,36.3,37.8,0.11718749999999997,0.2289402173913043,0.23301630434782594,0.28396739130434767
20250929,000009,12.62,12.29,12.15,11.89,11.42,-0.026148969889064982,-0.03724247226624397,-0.05784469096671939,-0.0950871632329635
20250929,000426,33.0,36.18,36.3,37.8,34.97,0.09636363636363636,0.09999999999999991,0.14545454545454536,0.059696969696969665
20250929,000035,5.35,5.85,5.91,6.04,6.15,0.09345794392523366,0.10467289719626179,0.1289719626168225,0.149532710280374
20250929,000021,26.75,30.66,31.72,31.39,28.85,0.14616822429906542,0.18579439252336444,0.17345794392523367,0.07850467289719631
20250929,000422,14.75,14.92,15.12,14.97,14.7,0.011525423728813555,0.025084745762711812,0.01491525423728818,-0.0033898305084746243
20250930,000426,35.0,36.3,37.8,34.97,34.55,0.03714285714285706,0.07999999999999992,-0.0008571428571428896,-0.012857142857142938
