trade_date,stock_code,stock_name,ts_code,label_class,label_A_high,label_A_mid,label_A_low,label_C,label_G,path_source,in_C2A,in_ech2_s2,in_mainline_current,mainline_channel,score_total,score_platform_axis_single,score_industry_axis_single,f_chip_winner_rate,f_platform_compress_ratio,f_strength_rs20_xsec_q,rank_global_after_merge,ret_t1_close,ret_t2_close,ret_t3_close
20250702,600686.SH,金龙汽车,600686.SH,G,0,0,0,0,1,,False,False,False,none,,0.7348273942093541,0.24876291168676656,0.48433034711288014,0.29666666666666686,0.12219959266802444,,0.0038971161340608518,-0.005455962587685104,-0.010132501948558081
20250702,600690.SH,海尔智家,600690.SH,C,0,0,0,1,0,,False,False,False,none,,0.8117984409799555,0.3788599859391055,0.3587635942169864,0.39330543933054496,0.6237270875763747,,0.006252442360296984,0.01016021883548257,0.0007815552950372062
20250702,600704.SH,物产中大,600704.SH,A,0,0,1,0,0,,False,False,False,none,,0.31064587973273944,0.33219539235303663,0.9410273476613509,0.9687500000000007,0.7072301425661914,,-0.005494505494505586,0.0146520146520146,0.03296703296703285
20250702,600793.SH,宜宾纸业,600793.SH,C,0,0,0,1,0,,False,False,False,none,,0.7056069042316258,0.3921975555675734,0.6617071610182526,0.09177215189873435,0.06466395112016293,,-0.06383712905452044,0.004830917874396157,0.0800552104899932
20250702,600801.SH,华新建材,600801.SH,G,0,0,0,0,1,,False,False,False,none,,0.5737472160356347,0.5623478989778811,0.37686423569322247,0.5490196078431367,0.4526476578411405,,0.02098466505246166,0.009685230024212954,0.025827280064568248
20250702,600803.SH,新奥股份,600803.SH,G,0,0,0,0,1,,False,False,False,none,,0.7714810690423162,0.2790952355199827,0.5273994145436991,0.45901639344262235,0.5061099796334012,,0.026315789473684292,0.012899896800825594,0.02270381836945301
20250702,600863.SH,华能蒙电,600863.SH,G,0,0,0,0,1,,False,False,False,none,,0.5134604677060133,0.37119409442431456,0.6258880444700451,0.6666666666666666,0.4185336048879837,,-0.0023980815347721673,0.0023980815347721673,0.023980815347721673
20250702,600873.SH,梅花生物,600873.SH,G,0,0,0,0,1,B,True,False,True,main_channel,0.7222736797052823,0.7611664810690422,0.32429965929371046,0.8897482272096869,0.45783132530120574,0.675152749490835,3.0,0.015496809480401108,0.007292616226071136,0.010027347310847645
20250702,601012.SH,隆基绿能,601012.SH,A,0,0,1,0,0,,False,False,False,none,,0.29727171492204896,0.7784733113406521,0.48745609120478706,0.9655172413793095,0.8238289205702648,,-0.0012853470437018677,0.0006426735218509894,-0.005784061696658127
20250702,601016.SH,节能风电,601016.SH,G,0,0,0,0,1,,False,False,False,none,,0.6840534521158128,0.2064179871288735,0.4013944123602688,0.5263157894736848,0.3986761710794297,,-0.00340136054421758,0.0,0.020408163265306145
20250702,601022.SH,宁波远洋,601022.SH,G,0,0,0,0,1,,False,False,False,none,,0.6265423162583519,0.38071899843166945,0.5877950837590408,0.3685800604229609,0.5987780040733197,,0.0030364372469635637,-0.013157894736842146,-0.014170040485830038
20250702,601118.SH,海南橡胶,601118.SH,C,0,0,0,1,0,,False,False,False,none,,0.35749443207126946,0.20113163160456438,0.4534347115716764,0.8387096774193581,0.6990835030549898,,-0.008247422680412342,-0.010309278350515427,-0.008247422680412342
20250702,601168.SH,西部矿业,601168.SH,C,0,0,0,1,0,,False,False,False,none,,0.2593429844097995,0.6441376886052674,0.7892839844502018,0.9826589595375737,0.825356415478615,,0.0011396011396012096,-0.02564102564102555,-0.028490028490028463
20250702,601186.SH,中国铁建,601186.SH,G,0,0,0,0,1,,False,False,False,none,,0.30599944320712696,0.360229300740901,0.23385152987347116,1.0,0.5193482688391039,,0.0,0.004950495049504955,0.006188118811881305
20250702,601233.SH,桐昆股份,601233.SH,G,0,0,0,0,1,,False,False,False,none,,0.617380289532294,0.3732761884159862,0.3363510408060648,0.5714285714285721,0.47505091649694503,,0.010909090909090757,-0.008181818181818179,-0.0072727272727273196
20250702,601390.SH,中国中铁,601390.SH,G,0,0,0,0,1,,False,False,False,none,,0.30072104677060135,0.360229300740901,0.25976187931005434,1.0,0.46283095723014256,,-0.0035149384885765356,-0.0017574692442883233,0.0017574692442881013
20250702,601577.SH,长沙银行,601577.SH,G,0,0,0,0,1,,False,False,False,none,,0.5924443207126948,0.23372181061056732,0.9578922722756553,0.5670103092783508,0.3905295315682281,,0.0019646365422396617,0.023575638506876162,0.03339882121807469
20250702,601618.SH,中国中冶,601618.SH,G,0,0,0,0,1,,False,False,False,none,,0.3063836302895323,0.360229300740901,0.2681839720598671,1.0,0.5804480651731161,,-0.0066006600660065695,-0.0066006600660065695,-0.0066006600660065695
20250702,601633.SH,长城汽车,601633.SH,G,0,0,0,0,1,,False,False,False,none,,0.8022633630289531,0.24876291168676656,0.06470512752439048,0.31192660550458706,0.21232179226069248,,0.004143646408839796,0.005064456721915356,0.012430939226519389
20250702,601698.SH,中国卫通,601698.SH,G,0,0,0,0,1,,False,False,False,none,,0.321347438752784,0.08437212698069331,0.5582490456019739,0.8853503184713375,0.7240325865580448,,0.011004784688995128,-0.03349282296650713,-0.0411483253588516
20250702,601808.SH,中海油服,601808.SH,C,0,0,0,1,0,,False,False,False,none,,0.3091815144766147,0.26160023795359905,0.2665514099197366,0.7953216374269007,0.6461303462321792,,-0.012056737588652444,-0.020567375886524797,-0.029787234042553234
20250702,601865.SH,福莱特,601865.SH,G,0,0,0,0,1,,False,False,False,none,,0.25278118040089087,0.7116502622897626,0.41859857502647774,1.0,0.9434826883910387,,-0.014775413711583973,-0.010047281323877222,-0.0277777777777779
20250702,601975.SH,招商南油,601975.SH,C,0,0,0,1,0,,False,False,False,none,,0.20537305122494431,0.38071899843166945,0.333402391429359,0.7564102564102566,0.8070264765784114,,-0.010273972602739656,-0.010273972602739656,-0.017123287671232834
20250702,603169.SH,兰石重装,603169.SH,C,0,0,0,1,0,,False,False,False,none,,0.17613028953229395,0.571284679033043,0.5618379165493563,0.8812499999999992,0.20621181262729124,,-0.021791767554479424,-0.041162227602905554,-0.03510895883777243
20250702,603225.SH,新凤鸣,603225.SH,G,0,0,0,0,1,,False,False,False,none,,0.7785634743875277,0.3732761884159862,0.29933872321991406,0.41666666666666596,0.45875763747454174,,0.019909502262443368,0.002714932126696823,0.017194570135746545
20250702,603226.SH,菲林格尔,603226.SH,G,0,0,0,0,1,,False,False,False,none,,0.4513140311804008,0.34289654426477745,0.9099278357401821,0.4923312883435584,0.9979633401221996,,-0.0031104199066873672,-0.02021772939346811,-0.01710730948678063
20250702,603298.SH,杭叉集团,603298.SH,C,0,0,0,1,0,B,True,False,True,main_channel,0.7063775068280198,0.7665033407572382,0.5637607484722297,0.8738698320299982,0.3543543543543545,0.9210794297352343,4.0,0.0009178522257915489,-0.0055071133547497375,-0.009178522257916488
20250702,603328.SH,依顿电子,603328.SH,A,0,1,0,0,0,,False,False,False,none,,0.3226391982182628,0.33621761938240224,0.5636660745966869,0.7394366197183104,0.8615071283095723,,0.04474505723205002,0.05098855359001053,0.0332986472424559
20250702,603333.SH,尚纬股份,603333.SH,C,0,0,0,1,0,,False,False,False,none,,0.6633463251670378,0.7784733113406521,0.5364833628795661,0.26754385964912253,0.10539714867617107,,-0.04761904761904767,-0.03928571428571426,0.010714285714285676
20250702,603520.SH,司太立,603520.SH,C,0,0,0,1,0,,False,False,False,none,,0.673989420935412,0.5680668974095505,0.7043414351871189,0.4166666666666669,0.109979633401222,,0.01200000000000001,0.0020000000000000018,-0.009000000000000008
20250702,603538.SH,美诺华,603538.SH,G,0,0,0,0,1,,False,False,False,none,,0.29238307349665926,0.5680668974095505,0.010000000000000002,0.6459459459459461,0.9964358452138493,,0.10725141120277892,0.10508033000434214,0.07468519322622669
20250702,603588.SH,高能环境,603588.SH,G,0,0,0,0,1,,False,False,False,none,,0.6575668151447661,0.376297928722081,0.6583827929723705,0.47945205479452035,0.3329938900203666,,0.015679442508710784,0.008710801393728262,0.024390243902439046
20250702,603979.SH,金诚信,603979.SH,C,0,0,0,1,0,A,False,False,False,none,0.8186136498837273,0.3979342984409799,0.6441376886052674,0.9491972389735072,0.6039697542533082,0.9689409368635438,2.0,-0.04306122448979588,-0.0730612244897959,-0.05387755102040814
20250702,605016.SH,百龙创园,605016.SH,C,0,0,0,1,0,,False,False,False,none,,0.700239420935412,0.32429965929371046,0.6140259176400357,0.20792079207920774,0.014256619144602852,,-0.013043478260869601,-0.05739130434782613,-0.06739130434782614
20250702,605020.SH,永和股份,605020.SH,G,0,0,0,0,1,A,True,False,True,main_channel,0.8698088259153103,0.5010579064587972,0.7013141528311071,0.9752271689043834,0.5993485342019543,0.9460285132382892,1.0,-0.015734989648033104,-0.01697722567287785,-0.0008281573498964967
20250702,605277.SH,新亚电子,605277.SH,A,1,0,0,0,0,,False,False,False,none,,0.09282572383073495,0.33621761938240224,0.46696458340270885,1.0,0.8757637474541752,,0.07827102803738306,0.08586448598130825,0.1945093457943925
20250703,000661.SZ,长春高新,000661.SZ,C,0,0,0,1,0,,False,False,False,none,,0.6818763919821825,0.41318749661997733,0.8756858587259102,0.42923165800115576,0.6351145038167939,,-0.025045871559633115,-0.07981651376146792,-0.07119266055045881
20250703,000725.SZ,京东方Ａ,000725.SZ,G,0,0,0,0,1,,False,False,False,none,,0.6953006681514475,0.8924071169758261,0.47697590666083994,0.5217391304347822,0.5343511450381679,,-0.004975124378109319,-0.01492537313432829,-0.004975124378109319
20250703,000739.SZ,普洛药业,000739.SZ,C,0,0,0,1,0,,False,False,False,none,,0.6102032293986637,0.8203247525823374,0.4416197740000723,0.5492957746478869,0.5297709923664122,,0.006271777003484358,-0.006271777003484358,0.0
20250703,000792.SZ,盐湖股份,000792.SZ,C,0,0,0,1,0,,False,False,False,none,,0.4450890868596882,0.48160591639175815,0.8583022391032815,0.6975308641975306,0.8681933842239186,,-0.01987507098239627,-0.027825099375354823,-0.0028392958546280544
20250703,000889.SZ,中嘉博创,000889.SZ,G,0,0,0,0,1,A,True,False,True,main_channel,0.8330747390622466,0.6347383073496659,0.6416837921150831,0.914097081135025,0.33132530120481923,0.9674300254452927,1.0,-0.07729468599033817,-0.07729468599033817,-0.07004830917874383
20250703,000893.SZ,亚钾国际,000893.SZ,G,0,0,0,0,1,,False,False,False,none,,0.552544543429844,0.48160591639175815,0.9224485000187856,0.5675675675675681,0.4814249363867684,,-0.012459016393442601,-0.0019672131147540073,0.01606557377049178
20250703,000913.SZ,钱江摩托,000913.SZ,C,0,0,0,1,0,,False,False,False,none,,0.7023329621380846,0.5345100319074144,0.6331428136009971,0.4761904761904756,0.6636132315521629,,-0.024024024024023927,-0.03123123123123117,-0.033633633633633586
20250703,000957.SZ,中通客车,000957.SZ,G,0,0,0,0,1,,False,False,False,none,,0.7678591314031179,0.31078632848412746,0.4292598622264731,0.3749999999999991,0.3893129770992366,,-0.007130124777183555,-0.0017825311942960553,0.03208556149732611
20250703,000960.SZ,锡业股份,000960.SZ,C,0,0,0,1,0,,False,False,False,none,,0.2667371937639198,0.36682710507814614,0.8309871195952452,0.8279069767441863,0.9027989821882951,,0.0,-0.005102040816326481,0.0063775510204080454
20250703,000989.SZ,九芝堂,000989.SZ,A,0,0,1,0,0,,False,False,False,none,,0.7684799554565701,0.5743672597479854,0.8185443882507608,0.24553571428571458,0.5043256997455471,,0.010858835143139123,-0.000987166831194597,-0.012833168805528206
20250703,001301.SZ,尚太科技,001301.SZ,C,0,0,0,1,0,,False,False,False,none,,0.38459910913140305,0.7451260072467687,0.6045540218428878,0.7044025157232712,0.8595419847328244,,-0.013373253493013992,-0.03672654690618771,0.0029940119760478723
20250703,001696.SZ,宗申动力,001696.SZ,G,0,0,0,0,1,,False,False,False,none,,0.23388084632516704,0.5345100319074144,0.7684870673321758,0.9029126213592231,0.6783715012722646,,-0.01163793103448274,0.04525862068965525,0.03577586206896566
20250703,001979.SZ,招商蛇口,001979.SZ,A,0,1,0,0,0,,False,False,False,none,,0.47816258351893093,0.0970539722026932,0.1231736688280802,0.6964285714285718,0.42951653944020357,,-0.002293577981651529,0.02752293577981657,0.028669724770642224
20250703,600023.SH,浙能电力,600023.SH,G,0,0,0,0,1,,False,False,False,none,,0.728435412026726,0.35172516359309935,0.3102160557684489,0.5,0.5475826972010178,,0.02010968921389411,0.02742230347349195,0.031078610603290757
20250703,600129.SH,太极集团,600129.SH,G,0,0,0,0,1,,False,False,False,none,,0.789120267260579,0.5743672597479854,0.666067026568671,0.41752577319587536,0.5465648854961832,,0.019543973941368087,0.013959981386691522,0.01768264308980938
20250703,600161.SH,天坛生物,600161.SH,G,0,0,0,0,1,,False,False,False,none,,0.9223719376391982,0.41318749661997733,0.2464045556547684,0.2619047619047627,0.4895674300254453,,0.0,0.020103092783505083,0.013917525773196049
20250703,600250.SH,南京商旅,600250.SH,A,0,1,0,0,0,B,True,False,True,main_channel,0.6807579711784955,0.5511469933184855,0.25004056027256505,0.8908646661013869,0.41500000000000004,0.988295165394402,3.0,-0.03153153153153154,0.0653153153153152,0.006756756756756799
20250703,600273.SH,嘉化能源,600273.SH,G,0,0,0,0,1,,False,False,False,none,,0.5236386414253897,0.43516440430479697,0.9858297886881577,0.6545454545454548,0.705852417302799,,-0.004571428571428449,0.011428571428571344,0.01942857142857135
20250703,600285.SH,羚锐制药,600285.SH,C,0,0,0,1,0,,False,False,False,none,,0.5793040089086859,0.5743672597479854,0.8926066498835757,0.5637065637065627,0.411704834605598,,-0.018773466833541863,-0.018773466833541863,-0.03254067584480591
20250703,600340.SH,华夏幸福,600340.SH,A,0,0,1,0,0,,False,False,False,none,,0.7162110244988864,0.09545860148180196,0.3544202613430895,0.19047619047619058,0.19796437659033078,,-0.013392857142857206,0.004464285714285587,0.013392857142856984
20250703,600354.SH,敦煌种业,600354.SH,A,0,1,0,0,0,,False,False,False,none,,0.5478006681514476,0.13169244497323024,0.8286665821194503,0.6000000000000009,0.5608142493638677,,0.004746835443037778,0.04430379746835422,0.058544303797468444
20250703,600426.SH,华鲁恒升,600426.SH,C,0,0,0,1,0,B,True,False,True,main_channel,0.6553683267907995,0.796664810690423,0.48160591639175815,0.6235788355668527,0.36742424242424326,0.6687022900763359,4.0,-0.01815705855651395,-0.01815705855651395,-0.016341352700862455
20250703,600487.SH,亨通光电,600487.SH,C,0,0,0,1,0,,False,False,False,none,,0.288978285077951,0.6416837921150831,0.596272479604093,1.0,0.6361323155216285,,-0.024065864471184195,-0.03863204559847999,-0.005699810006333128
20250703,600585.SH,海螺水泥,600585.SH,G,0,0,0,0,1,,False,False,False,none,,0.7986998886414254,0.27852739170407226,0.14120800052058385,0.372093023255814,0.238676844783715,,-0.0053859964093357915,-0.0004488330341113622,0.004488330341112956
20250703,600707.SH,彩虹股份,600707.SH,C,0,0,0,1,0,,False,False,False,none,,0.7323329621380845,0.8924071169758261,0.22323755056899042,0.4655172413793111,0.4860050890585242,,-0.010852713178294615,-0.01705426356589157,0.0031007751937983663
20250703,600737.SH,中粮糖业,600737.SH,G,0,0,0,0,1,,False,False,False,none,,0.34761692650334075,0.2778243469796117,0.5368106276741157,0.8809523809523793,0.6498727735368957,,-0.005197505197505059,-0.006237006237006071,-0.006237006237006071
20250703,600812.SH,华北制药,600812.SH,C,0,0,0,1,0,,False,False,False,none,,0.41243875278396436,0.8203247525823374,0.9319436899775128,0.6835443037974683,0.7923664122137405,,-0.001547987616099089,-0.010835913312693513,-0.007739938080495334
20250703,601106.SH,中国一重,601106.SH,G,0,0,0,0,1,,False,False,False,none,,0.2970267260579065,0.20512005840679248,0.5991746259074592,0.9166666666666666,0.6524173027989821,,-0.0035714285714284477,-0.0035714285714284477,0.0035714285714285587
20250703,601388.SH,怡球资源,601388.SH,G,0,0,0,0,1,,False,False,False,none,,0.2513446547884187,0.23854172300037857,0.8790105798390988,1.0,0.7307888040712468,,-0.026515151515151603,-0.026515151515151603,-0.015151515151515138
20250703,601567.SH,三星医疗,601567.SH,G,0,0,0,0,1,,False,False,False,none,,0.681717706013363,0.7451260072467687,0.14023806909124953,0.4293785310734463,0.3190839694656489,,-0.004512635379061436,0.0027075812274368616,0.04332129963898912
20250703,601615.SH,明阳智能,601615.SH,G,0,0,0,0,1,,False,False,False,none,,0.3578006681514476,0.7451260072467687,0.7323914524045596,0.6620370370370369,0.8972010178117048,,-0.014362657091561926,-0.008078994614003632,0.035008976660682034
20250703,601869.SH,长飞光纤,601869.SH,C,0,0,0,1,0,A,False,False,False,none,0.8051238650712983,0.3105957683741648,0.6416837921150831,0.9313729359575016,0.6670212765957448,0.9145038167938931,2.0,-0.028520499108734554,-0.04278074866310155,0.0022918258212374365
20250703,601929.SH,吉视传媒,601929.SH,C,0,0,0,1,0,,False,False,False,none,,0.6299749443207128,0.30840003244821806,0.7139118049893816,0.5000000000000004,0.45674300254452926,,-0.02127659574468077,-0.02127659574468077,-0.010638297872340274
20250703,603063.SH,禾望电气,603063.SH,G,0,0,0,0,1,,False,False,False,none,,0.6336469933184855,0.7451260072467687,0.5324037992849785,0.4227994227994228,0.5155216284987277,,-0.0031201248049921304,-0.0037441497659905787,0.008736349453978276
20250703,603131.SH,上海沪工,603131.SH,C,0,0,0,1,0,,False,False,False,none,,0.5165200445434298,0.4850738196960684,0.7862808017530099,0.5945945945945951,0.4905852417302799,,-0.011061946902654829,-0.0011061946902655162,0.004424778761062065
20250703,603306.SH,华懋科技,603306.SH,G,0,0,0,0,1,,False,False,False,none,,0.6306792873051225,0.5498553350278513,0.7267540211714759,0.4285714285714281,0.7033078880407124,,-0.012897062335801235,-0.0071650346310006,0.014568903749701434
20250703,603477.SH,巨星农牧,603477.SH,C,0,0,0,1,0,,False,False,False,none,,0.7707182628062361,0.18328511167595046,0.6167715637877456,0.2660753880266081,0.35419847328244275,,0.0032695002335356715,-0.022419430172816446,-0.01728164409154609
20250703,603508.SH,思维列控,603508.SH,A,0,1,0,0,0,,False,False,False,none,,0.3224665924276169,0.234614136606998,0.9541894408837817,0.7758112094395284,0.6005089058524173,,-0.001828822238478467,0.053767373811265395,0.055230431602048435
20250703,603612.SH,索通发展,603612.SH,C,0,0,0,1,0,,False,False,False,none,,0.5155734966592428,0.25683440592720785,0.9090987036890934,0.5435435435435442,0.9068702290076336,,-0.010163749294184066,0.01863354037267073,0.046301524562394114
20250703,603626.SH,科森科技,603626.SH,G,0,0,0,0,1,,False,False,False,none,,0.4059966592427616,0.8924071169758261,0.8601074336132705,0.6492537313432833,0.6849872773536896,,-0.030588235294117583,-0.005882352941176561,0.007058823529411784
20250703,603629.SH,利通电子,603629.SH,A,0,1,0,0,0,,False,False,False,none,,0.5210746102449888,0.8924071169758261,0.5898303227052439,0.5502645502645501,0.39185750636132316,,0.024453024453024552,0.020163020163020295,0.03088803088803105
20250703,603725.SH,天安新材,603725.SH,G,0,0,0,0,1,,False,False,False,none,,0.17945712694877505,0.33247931426099187,0.9500084409552494,0.841269841269841,0.9414758269720102,,-0.02122905027932953,-0.018994413407821265,-0.03575418994413393
20250703,603766.SH,隆鑫通用,603766.SH,G,0,0,0,0,1,,False,False,False,none,,0.569142538975501,0.5345100319074144,0.8713832452767631,0.46979865771812085,0.06055979643765903,,0.00905660377358486,-0.007547169811320753,-0.0007547169811320531
20250703,603806.SH,福斯特,603806.SH,A,0,0,1,0,0,,False,False,False,none,,0.42319320712694874,0.33247931426099187,0.3579454736664584,0.7021276595744682,0.8982188295165394,,-0.011644832605531286,-0.0021834061135370675,0.05385735080058218
20250703,603816.SH,顾家家居,603816.SH,C,0,0,0,1,0,,False,False,False,none,,0.32988307349665924,0.43552944675788224,0.4896887222082088,0.8525345622119815,0.6727735368956743,,-0.012611879576891694,-0.005695687550854256,-0.0032546786004881145
20250703,603927.SH,中科软,603927.SH,G,0,0,0,0,1,,False,False,False,none,,0.2660272828507795,0.13952733762370884,0.5633480442879488,1.0,0.5486005089058524,,0.021792966815255,0.004457652303120341,0.0034670629024269317
20250703,605100.SH,华丰股份,605100.SH,C,0,0,0,1,0,,False,False,False,none,,0.34190423162583516,0.4149789086582662,0.6480747362523028,0.6927374301675975,0.8015267175572519,,-0.056070209653827474,-0.057532910775231705,-0.053632374451487164
20250704,000001.SZ,平安银行,000001.SZ,G,0,0,0,0,1,,False,False,False,none,,0.371152561247216,0.7269820453193445,0.9891173381632901,0.7711864406779664,0.8539440203562341,,0.014285714285714235,0.0071428571428571175,0.01904761904761898
20250704,000070.SZ,特发信息,000070.SZ,C,0,0,0,1,0,,False,False,False,none,,0.3223079064587973,0.27655345843924073,0.9501430804125087,0.666666666666667,0.9363867684478372,,-0.00864197530864197,-0.05308641975308637,-0.0444444444444444
20250704,000421.SZ,南京公用,000421.SZ,A,0,0,1,0,0,,False,False,False,none,,0.5648747216035634,0.43494132280568926,0.7819777472627842,0.5873015873015875,0.5725190839694656,,0.01812688821752273,0.0166163141993958,0.012084592145015227
20250704,000539.SZ,粤电力Ａ,000539.SZ,A,0,1,0,0,0,,False,False,False,none,,0.7477839643652561,0.687787301930669,0.5322585348114347,0.10810810810810757,0.3974554707379135,,0.04508196721311464,0.020491803278688714,0.008196721311475308
20250704,000546.SZ,金圆股份,000546.SZ,G,0,0,0,0,1,,False,False,False,none,,0.4144014476614699,0.09896030501324969,0.614846493871798,0.6410256410256409,0.5969465648854961,,-0.0020408163265307477,0.020408163265306145,0.024489795918367196
20250704,000559.SZ,万向钱潮,000559.SZ,G,0,0,0,0,1,,False,False,False,none,,0.6497772828507795,0.23332296793034452,0.6683018533514447,0.4021739130434784,0.761323155216285,,-0.0184501845018451,0.019680196801967753,0.0012300123001229846
20250704,000598.SZ,兴蓉环境,000598.SZ,G,0,0,0,0,1,,False,False,False,none,,0.5918680400890868,0.11422448758855659,0.7189751253649042,0.5957446808510636,0.26615776081424936,,0.010825439783491264,0.006765899864682012,0.014884979702300516
20250704,000600.SZ,建投能源,000600.SZ,A,0,0,1,0,0,,False,False,False,none,,0.4826893095768374,0.687787301930669,0.9040442292428641,0.5909090909090914,0.648854961832061,,0.0237467018469657,0.006596306068601621,0.0
20250704,000617.SZ,中油资本,000617.SZ,A,1,0,0,0,0,,False,False,False,none,,0.5566174832962137,0.31747877345735764,0.7746523568456363,0.5109489051094891,0.8834605597964377,,0.03693931398416894,0.14116094986807393,0.1807387862796832
20250704,000657.SZ,中钨高新,000657.SZ,G,0,0,0,0,1,,False,False,False,none,,0.7011024498886415,0.10722784057108864,0.9632548843632031,0.39622641509433937,0.48396946564885496,,-0.004979253112033288,0.0016597510373443924,-0.00912863070539427
20250704,000680.SZ,山推股份,000680.SZ,G,0,0,0,0,1,,False,False,False,none,,0.2844710467706013,0.2379468390027581,0.5553899846256811,0.909090909090909,0.36946564885496186,,0.027382256297918905,0.03723986856516981,0.018619934282584794
20250704,000708.SZ,中信特钢,000708.SZ,G,0,0,0,0,1,,False,False,False,none,,0.3483017817371937,0.241637823806176,0.6274892118377281,0.8190476190476194,0.8824427480916031,,-0.0016012810248198228,0.0032025620496396456,-0.005604483586869491
20250704,000710.SZ,贝瑞基因,000710.SZ,G,0,0,0,0,1,,False,False,False,none,,0.6224220489977728,0.3207844356714077,0.9212499640992621,0.4183381088825217,0.5923664122137404,,-0.02592087312414737,-0.02592087312414737,-0.013642564802182733
20250704,000756.SZ,新华制药,000756.SZ,A,0,0,1,0,0,,False,False,False,none,,0.4323886414253897,0.6995024606565357,0.9184398935462744,0.6857142857142856,0.8320610687022901,,-0.04061212477928178,-0.052383755150088085,-0.059446733372572
20250704,000791.SZ,甘肃能源,000791.SZ,A,0,1,0,0,0,,False,False,False,none,,0.5039420935412027,0.5666337677789195,0.4908577219900738,0.6600000000000001,0.6798982188295165,,0.02857142857142847,0.02857142857142847,0.03007518796992481
20250704,000875.SZ,电投绿能,000875.SZ,G,0,0,0,0,1,,False,False,False,none,,0.8574304008908685,0.687787301930669,0.19929137410861042,0.33333333333333276,0.32264631043256997,,0.02316602316602312,0.013513513513513598,0.015444015444015413
20250704,000899.SZ,赣能股份,000899.SZ,A,0,0,1,0,0,,False,False,False,none,,0.4758491091314031,0.687787301930669,0.42943448797456674,0.6000000000000005,0.5694656488549619,,0.03537981269510926,0.003121748178980255,0.005202913631633832
20250704,600015.SH,华夏银行,600015.SH,G,0,0,0,0,1,,False,False,False,none,,0.5772550111358574,0.7269820453193445,1.0,0.5499999999999994,0.8839694656488549,,0.010739856801909253,-0.0023866348448688957,0.007159904534606021
20250704,600016.SH,民生银行,600016.SH,A,0,1,0,0,0,A,False,False,False,none,0.8674489505807451,0.7316063474387527,0.7269820453193445,0.9998005288418994,0.37209302325581417,0.932824427480916,1.0,0.031372549019607954,0.033333333333333215,0.033333333333333215
20250704,600105.SH,永鼎股份,600105.SH,G,0,0,0,0,1,,False,False,False,none,,0.21689309576837418,0.27655345843924073,0.8096565369804791,0.7801047120418845,0.8590330788804071,,0.04123711340206171,0.021764032073310347,0.02290950744558984
20250704,600114.SH,东睦股份,600114.SH,G,0,0,0,0,1,,False,False,False,none,,0.6070267260579064,0.30869747444702833,0.8181188278231933,0.5088339222614848,0.8381679389312977,,-0.013592233009708798,0.02038834951456292,0.005339805825242738
20250704,600151.SH,航天机电,600151.SH,A,0,0,1,0,0,,False,False,False,none,,0.39146993318485523,0.23332296793034452,0.5969367239315108,0.6636363636363642,0.29770992366412213,,0.0,0.015492957746478853,0.026760563380281654
20250704,600183.SH,生益科技,600183.SH,A,0,1,0,0,0,B,True,False,True,main_channel,0.6953113878638084,0.6860412026726057,0.5102144286409604,0.9449032827253528,0.40917431192660564,0.8926208651399491,4.0,-0.016260162601625994,0.042276422764227606,0.06764227642276421
20250704,600207.SH,安彩高科,600207.SH,G,0,0,0,0,1,,False,False,False,none,,0.20813752783964365,0.35500378562543944,0.7416976047625512,0.8734177215189867,0.7145038167938931,,0.014799154334038,0.052854122621564414,0.040169133192388795
20250704,600353.SH,旭光电子,600353.SH,G,0,0,0,0,1,,False,False,False,none,,0.3149081291759465,0.5102144286409604,0.6097175534618532,0.6,0.9908396946564886,,0.005271084337349352,-0.050451807228915624,0.04442771084337349
20250704,600380.SH,健康元,600380.SH,G,0,0,0,0,1,,False,False,False,none,,0.7691230512249442,0.6995024606565357,0.7519361223879008,0.4000000000000008,0.42391857506361325,,-0.012089810017271163,-0.017271157167530138,-0.007772020725388629
20250704,600476.SH,湘邮科技,600476.SH,A,0,0,1,0,0,,False,False,False,none,,0.5452227171492204,0.612798118003353,0.6635383424832246,0.4482173174872666,0.8096692111959287,,0.0026315789473685403,0.004210526315789442,0.026842105263158
20250704,600513.SH,联环药业,600513.SH,A,1,0,0,0,0,,False,False,False,none,,0.1760857461024499,0.6995024606565357,0.948717464489814,1.0,0.9150127226463104,,0.06636771300448441,0.17309417040358732,0.11031390134529162
20250704,600535.SH,天士力,600535.SH,C,0,0,0,1,0,,False,False,False,none,,0.8300111358574609,0.3690646801146504,0.8131666474534408,0.359756097560975,0.2590330788804071,,-0.004377736085053208,-0.0075046904315198,-0.008130081300813052
20250704,600551.SH,时代出版,600551.SH,G,0,0,0,0,1,,False,False,False,none,,0.24988307349665922,0.1560218484668217,0.7097105973759749,0.7155172413793106,0.7486005089058524,,0.005549389567147678,0.007769145394006749,0.005549389567147678
20250704,600575.SH,淮河能源,600575.SH,G,0,0,0,0,1,,False,False,False,none,,0.8119515590200445,0.687787301930669,0.3490424494467302,0.34883720930232526,0.29821882951653944,,0.02216066481994461,0.013850415512465464,0.011080332409972415
20250704,600577.SH,精达股份,600577.SH,G,0,0,0,0,1,,False,False,False,none,,0.603936525612472,0.35500378562543944,0.6443110537259702,0.46575342465753466,0.6753180661577608,,0.005228758169934622,0.006535947712418277,0.007843137254901933
