ts_code,event_interval_days
000688.SZ,30
000688.SZ,21
000688.SZ,19
000688.SZ,17
000688.SZ,27
000688.SZ,20
000690.SZ,29
000690.SZ,8
000690.SZ,12
000690.SZ,17
000690.SZ,29
000690.SZ,20
000690.SZ,28
000690.SZ,19
000690.SZ,76
000690.SZ,17
000690.SZ,27
000690.SZ,9
000690.SZ,19
000695.SZ,22
000695.SZ,21
000695.SZ,43
000695.SZ,12
000695.SZ,18
000700.SZ,42
000700.SZ,20
000700.SZ,13
000700.SZ,14
000700.SZ,110
000700.SZ,22
000700.SZ,21
000700.SZ,20
000701.SZ,42
000701.SZ,136
000701.SZ,42
000702.SZ,33
000703.SZ,17
000703.SZ,21
000703.SZ,19
000703.SZ,17
000703.SZ,28
000703.SZ,19
000705.SZ,123
000708.SZ,16
000708.SZ,7
000708.SZ,17
000708.SZ,35
000708.SZ,98
000708.SZ,17
000708.SZ,21
000708.SZ,21
000708.SZ,27
000709.SZ,49
000709.SZ,19
000709.SZ,35
000709.SZ,116
000709.SZ,18
000709.SZ,16
000709.SZ,7
000709.SZ,27
000710.SZ,17
000710.SZ,35
000710.SZ,20
000710.SZ,19
000710.SZ,154
000712.SZ,23
000712.SZ,19
000712.SZ,17
000712.SZ,13
000712.SZ,19
000712.SZ,17
000712.SZ,130
000712.SZ,28
000712.SZ,9
000713.SZ,31
000713.SZ,28
000713.SZ,17
000713.SZ,191
000715.SZ,18
000715.SZ,35
000716.SZ,73
000716.SZ,26
000716.SZ,112
000716.SZ,29
000717.SZ,211
000717.SZ,16
000719.SZ,84
000719.SZ,167
000719.SZ,35
000720.SZ,27
000720.SZ,42
000721.SZ,65
000721.SZ,110
000721.SZ,17
000721.SZ,26
000722.SZ,18
000722.SZ,25
000722.SZ,17
000722.SZ,31
000722.SZ,154
000722.SZ,17
000722.SZ,28
000722.SZ,19
000723.SZ,26
000723.SZ,20
000723.SZ,9
000723.SZ,19
000723.SZ,22
000723.SZ,9
000723.SZ,131
000723.SZ,17
000723.SZ,19
000723.SZ,27
000725.SZ,23
000725.SZ,19
000725.SZ,10
000725.SZ,7
000725.SZ,11
000725.SZ,31
000725.SZ,106
000725.SZ,24
000725.SZ,16
000725.SZ,44
000727.SZ,40
000727.SZ,16
000727.SZ,7
000727.SZ,25
000727.SZ,7
000727.SZ,108
000727.SZ,33
000727.SZ,17
000727.SZ,35
000727.SZ,11
000727.SZ,29
000728.SZ,17
000728.SZ,20
000728.SZ,7
000728.SZ,16
000728.SZ,10
000728.SZ,17
000728.SZ,8
000728.SZ,7
000728.SZ,126
000728.SZ,11
000728.SZ,20
000728.SZ,72
000729.SZ,11
000729.SZ,42
000729.SZ,31
000729.SZ,151
000729.SZ,14
000729.SZ,9
000729.SZ,7
000729.SZ,22
000729.SZ,19
000729.SZ,16
000733.SZ,7
000733.SZ,29
000733.SZ,8
000733.SZ,16
000733.SZ,118
000733.SZ,8
000733.SZ,21
000733.SZ,41
000735.SZ,24
000735.SZ,17
000735.SZ,39
000735.SZ,98
000735.SZ,17
000735.SZ,43
000735.SZ,41
000737.SZ,25
000737.SZ,19
000737.SZ,19
000737.SZ,30
000737.SZ,12
000737.SZ,108
000737.SZ,19
000737.SZ,22
000737.SZ,35
000738.SZ,21
000738.SZ,27
000738.SZ,19
000738.SZ,10
000738.SZ,19
000738.SZ,128
000738.SZ,21
000738.SZ,19
000738.SZ,17
000739.SZ,11
000739.SZ,7
000739.SZ,23
000739.SZ,15
000739.SZ,19
000739.SZ,19
000739.SZ,141
000739.SZ,17
000739.SZ,40
000750.SZ,28
000750.SZ,14
000750.SZ,19
000750.SZ,28
000750.SZ,7
000750.SZ,7
000750.SZ,123
000750.SZ,11
000750.SZ,17
000751.SZ,103
000751.SZ,17
000751.SZ,21
000751.SZ,19
000751.SZ,28
000753.SZ,42
000753.SZ,21
000753.SZ,26
000753.SZ,109
000753.SZ,19
000753.SZ,43
000753.SZ,53
000756.SZ,35
000756.SZ,19
000756.SZ,131
000756.SZ,36
000756.SZ,7
000756.SZ,13
000758.SZ,14
000758.SZ,19
000758.SZ,20
000758.SZ,7
000758.SZ,120
000758.SZ,21
000758.SZ,17
000758.SZ,27
000758.SZ,41
000759.SZ,29
000759.SZ,21
000759.SZ,27
000759.SZ,14
000759.SZ,111
000759.SZ,27
000762.SZ,9
000762.SZ,19
000762.SZ,17
000762.SZ,116
000762.SZ,17
000762.SZ,21
000762.SZ,19
000762.SZ,29
000762.SZ,19
000762.SZ,17
000766.SZ,17
000766.SZ,20
000766.SZ,63
000766.SZ,117
000766.SZ,28
000766.SZ,86
000767.SZ,17
000767.SZ,185
000767.SZ,14
000767.SZ,25
000767.SZ,19
000768.SZ,19
000768.SZ,20
000768.SZ,8
000768.SZ,19
000768.SZ,15
000768.SZ,23
000768.SZ,125
000768.SZ,12
000768.SZ,17
000768.SZ,19
000776.SZ,17
000776.SZ,25
000776.SZ,17
000776.SZ,7
000776.SZ,19
000776.SZ,19
000776.SZ,112
000776.SZ,21
000776.SZ,17
000777.SZ,17
000777.SZ,18
000777.SZ,19
000777.SZ,20
000777.SZ,34
000777.SZ,109
000777.SZ,13
000777.SZ,21
000777.SZ,42
000777.SZ,15
000778.SZ,15
000778.SZ,11
000778.SZ,18
000778.SZ,20
000778.SZ,99
000778.SZ,19
000778.SZ,14
000778.SZ,7
000778.SZ,19
000778.SZ,25
000779.SZ,64
000779.SZ,205
000782.SZ,31
000783.SZ,26
000783.SZ,20
000783.SZ,17
000783.SZ,13
000783.SZ,19
000783.SZ,10
000783.SZ,126
000783.SZ,11
000783.SZ,17
000785.SZ,14
000785.SZ,36
000785.SZ,113
000785.SZ,25
000785.SZ,17
000786.SZ,14
000786.SZ,21
000786.SZ,13
000786.SZ,128
000786.SZ,20
000786.SZ,17
000788.SZ,11
000788.SZ,17
000788.SZ,116
000788.SZ,43
000788.SZ,78
000791.SZ,19
000791.SZ,131
000791.SZ,46
000791.SZ,19
000791.SZ,22
000791.SZ,19
000792.SZ,7
000792.SZ,14
000792.SZ,7
000792.SZ,15
000792.SZ,19
000792.SZ,19
000792.SZ,109
000792.SZ,19
000792.SZ,21
000792.SZ,21
000792.SZ,27
000792.SZ,17
000795.SZ,26
000795.SZ,21
000795.SZ,17
000795.SZ,11
000795.SZ,18
000795.SZ,157
000795.SZ,9
000795.SZ,28
000796.SZ,21
000796.SZ,11
000796.SZ,17
000796.SZ,24
000796.SZ,108
000796.SZ,19
000796.SZ,43
000796.SZ,54
000797.SZ,17
000798.SZ,19
000798.SZ,21
000798.SZ,20
000798.SZ,27
000799.SZ,42
000799.SZ,19
000799.SZ,24
000799.SZ,11
000799.SZ,129
000799.SZ,35
000800.SZ,168
000800.SZ,63
000801.SZ,21
000801.SZ,31
000801.SZ,17
000801.SZ,12
000801.SZ,17
000801.SZ,119
000801.SZ,19
000801.SZ,12
000801.SZ,30
000802.SZ,60
000803.SZ,23
000803.SZ,123
000803.SZ,30
000803.SZ,44
000807.SZ,29
000807.SZ,16
000807.SZ,21
000807.SZ,21
000807.SZ,7
000807.SZ,110
000807.SZ,19
000807.SZ,21
000807.SZ,17
000807.SZ,32
000807.SZ,32
000810.SZ,22
000810.SZ,24
000810.SZ,21
000810.SZ,17
000810.SZ,11
000810.SZ,140
000810.SZ,17
000810.SZ,19
000810.SZ,57
000811.SZ,44
000811.SZ,19
000811.SZ,19
000811.SZ,17
000811.SZ,111
000811.SZ,19
000811.SZ,36
000811.SZ,27
000811.SZ,37
000812.SZ,105
000812.SZ,17
000813.SZ,20
000813.SZ,32
000813.SZ,19
000813.SZ,160
000813.SZ,17
000815.SZ,28
000815.SZ,19
000815.SZ,20
000815.SZ,21
000815.SZ,8
000815.SZ,154
000815.SZ,19
000815.SZ,25
000815.SZ,21
000816.SZ,51
000816.SZ,12
000816.SZ,30
000816.SZ,103
000816.SZ,21
000816.SZ,28
000816.SZ,42
000818.SZ,60
000818.SZ,17
000818.SZ,19
000818.SZ,9
000818.SZ,136
000818.SZ,17
000818.SZ,19
000818.SZ,27
000819.SZ,131
000819.SZ,52
000819.SZ,33
000822.SZ,31
000822.SZ,28
000822.SZ,22
000822.SZ,169
000822.SZ,30
000823.SZ,28
000823.SZ,19
000823.SZ,17
000823.SZ,11
000823.SZ,17
000823.SZ,132
000823.SZ,12
000823.SZ,22
000823.SZ,15
000823.SZ,19
000825.SZ,19
000825.SZ,27
000825.SZ,99
000825.SZ,17
000825.SZ,21
000825.SZ,19
000825.SZ,30
000826.SZ,47
000826.SZ,122
000826.SZ,61
000829.SZ,42
000829.SZ,19
000829.SZ,17
000829.SZ,18
000829.SZ,8
000829.SZ,98
000829.SZ,17
000829.SZ,21
000829.SZ,32
000829.SZ,29
000829.SZ,28
000830.SZ,30
000830.SZ,11
000830.SZ,17
000830.SZ,14
000830.SZ,110
000830.SZ,17
000830.SZ,21
000830.SZ,45
000831.SZ,20
000831.SZ,27
000831.SZ,11
000831.SZ,19
000831.SZ,19
000831.SZ,109
000831.SZ,21
000831.SZ,11
000831.SZ,17
000831.SZ,21
000831.SZ,54
000833.SZ,32
000833.SZ,17
000833.SZ,21
000833.SZ,31
000833.SZ,7
000833.SZ,98
000833.SZ,17
000833.SZ,21
000833.SZ,19
000833.SZ,17
000833.SZ,27
000837.SZ,46
000837.SZ,17
000837.SZ,10
000837.SZ,16
000837.SZ,19
000837.SZ,122
000837.SZ,11
000837.SZ,17
000837.SZ,48
000839.SZ,10
000839.SZ,146
000839.SZ,19
000839.SZ,27
000848.SZ,18
000848.SZ,82
000848.SZ,169
000850.SZ,159
000850.SZ,21
000850.SZ,19
000852.SZ,14
000852.SZ,19
000852.SZ,20
000852.SZ,30
000852.SZ,116
000852.SZ,24
000852.SZ,19
000852.SZ,28
000852.SZ,7
000856.SZ,21
000856.SZ,20
000856.SZ,219
000858.SZ,60
000858.SZ,11
000858.SZ,27
000858.SZ,7
000858.SZ,157
000858.SZ,46
000858.SZ,17
000859.SZ,19
000859.SZ,33
000859.SZ,38
000859.SZ,19
000859.SZ,108
000859.SZ,26
000859.SZ,34
000860.SZ,10
000860.SZ,12
000860.SZ,27
000860.SZ,7
000860.SZ,157
000862.SZ,158
000862.SZ,27
000862.SZ,11
000862.SZ,18
000862.SZ,21
000862.SZ,19
000863.SZ,195
000863.SZ,17
000863.SZ,21
000863.SZ,19
000863.SZ,63
000868.SZ,49
000868.SZ,36
000875.SZ,44
000875.SZ,19
000875.SZ,26
000875.SZ,108
000875.SZ,19
000875.SZ,17
000875.SZ,19
000875.SZ,27
000875.SZ,17
000876.SZ,27
000876.SZ,14
000876.SZ,28
000876.SZ,7
000876.SZ,125
000876.SZ,32
000876.SZ,33
000877.SZ,21
000877.SZ,189
000878.SZ,31
000878.SZ,15
000878.SZ,19
000878.SZ,21
000878.SZ,19
000878.SZ,109
000878.SZ,19
000878.SZ,21
000878.SZ,35
000880.SZ,19
000880.SZ,20
000880.SZ,17
000880.SZ,144
000880.SZ,17
000880.SZ,19
000881.SZ,20
000881.SZ,56
000881.SZ,109
000881.SZ,19
000881.SZ,22
000882.SZ,17
000882.SZ,25
000882.SZ,104
000882.SZ,9
000882.SZ,9
000883.SZ,35
000883.SZ,13
000883.SZ,15
000886.SZ,19
000886.SZ,17
000886.SZ,130
000886.SZ,21
000886.SZ,21
000886.SZ,21
000887.SZ,47
000887.SZ,19
000887.SZ,7
000887.SZ,16
000887.SZ,7
000887.SZ,110
000887.SZ,23
000887.SZ,21
000887.SZ,44
000888.SZ,23
000888.SZ,29
000888.SZ,32
000888.SZ,98
000888.SZ,17
000888.SZ,21
000888.SZ,10
000888.SZ,10
000888.SZ,7
000888.SZ,36
000889.SZ,34
000889.SZ,20
000890.SZ,124
000890.SZ,48
000890.SZ,28
000890.SZ,17
000892.SZ,19
000892.SZ,34
000892.SZ,112
000892.SZ,28
000892.SZ,17
000892.SZ,20
000892.SZ,56
000893.SZ,19
000893.SZ,8
000893.SZ,11
000893.SZ,17
000893.SZ,7
000893.SZ,19
000893.SZ,23
000893.SZ,8
000893.SZ,110
000893.SZ,19
000893.SZ,17
000893.SZ,21
000893.SZ,27
000895.SZ,20
000895.SZ,9
000895.SZ,10
000895.SZ,18
000895.SZ,13
000895.SZ,110
000895.SZ,51
000895.SZ,27
000895.SZ,9
000895.SZ,7
000895.SZ,19
000897.SZ,78
000898.SZ,19
000898.SZ,164
000898.SZ,7
000898.SZ,27
000899.SZ,46
000899.SZ,7
000899.SZ,132
000899.SZ,8
000899.SZ,7
000899.SZ,22
000899.SZ,27
000899.SZ,17
000901.SZ,20
000901.SZ,22
000901.SZ,19
000901.SZ,14
000901.SZ,8
000901.SZ,17
000901.SZ,110
000901.SZ,19
000901.SZ,21
000901.SZ,42
000902.SZ,28
000902.SZ,19
000902.SZ,13
000902.SZ,9
000902.SZ,29
000902.SZ,111
000902.SZ,27
000902.SZ,13
000902.SZ,7
000902.SZ,29
000902.SZ,17
000905.SZ,21
000905.SZ,22
000905.SZ,26
000905.SZ,23
000905.SZ,8
000905.SZ,110
000905.SZ,22
000905.SZ,29
000905.SZ,26
000905.SZ,28
000912.SZ,17
000913.SZ,12
000913.SZ,21
000913.SZ,7
000913.SZ,17
000913.SZ,194
000915.SZ,19
000915.SZ,22
000915.SZ,19
000915.SZ,17
000915.SZ,19
000917.SZ,22
000917.SZ,17
000917.SZ,21
000917.SZ,10
000917.SZ,21
000917.SZ,8
000917.SZ,108
000917.SZ,19
000917.SZ,21
000917.SZ,20
000917.SZ,57
000919.SZ,21
000919.SZ,90
000920.SZ,28
000920.SZ,40
000920.SZ,9
000920.SZ,189
000921.SZ,66
000921.SZ,42
000921.SZ,108
000922.SZ,26
000922.SZ,21
000922.SZ,22
000922.SZ,111
000922.SZ,11
000922.SZ,19
000922.SZ,21
000922.SZ,22
000922.SZ,27
000923.SZ,8
000923.SZ,19
000923.SZ,22
000923.SZ,17
000923.SZ,110
000923.SZ,21
000923.SZ,19
000923.SZ,35
000925.SZ,22
000925.SZ,27
000925.SZ,106
000925.SZ,17
000925.SZ,21
000926.SZ,19
000927.SZ,28
000927.SZ,19
000927.SZ,132
000927.SZ,16
000927.SZ,19
000927.SZ,28
000927.SZ,17
000928.SZ,11
000928.SZ,20
000928.SZ,17
000928.SZ,123
000928.SZ,22
000928.SZ,15
000928.SZ,23
000928.SZ,34
000930.SZ,35
000930.SZ,146
000930.SZ,19
000930.SZ,21
000930.SZ,17
000932.SZ,48
000932.SZ,19
000932.SZ,17
000932.SZ,22
000932.SZ,119
000932.SZ,24
000932.SZ,17
000932.SZ,27
000933.SZ,28
000933.SZ,17
000933.SZ,21
000933.SZ,19
000933.SZ,19
000933.SZ,98
000933.SZ,17
000933.SZ,18
000933.SZ,17
000933.SZ,39
000933.SZ,37
000935.SZ,24
000935.SZ,10
000935.SZ,26
000935.SZ,20
000935.SZ,112
000935.SZ,21
000935.SZ,17
000935.SZ,19
000935.SZ,27
000936.SZ,40
000936.SZ,12
000936.SZ,8
000936.SZ,106
000936.SZ,19
000936.SZ,21
000937.SZ,7
000937.SZ,41
000937.SZ,190
000937.SZ,27
000937.SZ,7
000937.SZ,21
000938.SZ,33
000938.SZ,7
000938.SZ,14
000938.SZ,15
000938.SZ,7
000938.SZ,138
000938.SZ,7
000938.SZ,45
000938.SZ,14
000938.SZ,22
000948.SZ,20
000948.SZ,13
000948.SZ,19
000948.SZ,17
000948.SZ,27
000948.SZ,152
000949.SZ,82
000949.SZ,14
000949.SZ,103
000949.SZ,18
000949.SZ,21
000949.SZ,19
000949.SZ,27
000949.SZ,17
000949.SZ,26
000950.SZ,20
000950.SZ,106
000950.SZ,20
000950.SZ,22
000950.SZ,77
000951.SZ,34
000951.SZ,20
000951.SZ,35
000951.SZ,139
000951.SZ,15
000951.SZ,7
000951.SZ,27
000951.SZ,17
000951.SZ,19
000952.SZ,21
000953.SZ,19
000953.SZ,35
000953.SZ,19
000953.SZ,9
000953.SZ,132
000955.SZ,20
000957.SZ,50
000957.SZ,7
000957.SZ,41
000957.SZ,112
000957.SZ,21
000957.SZ,20
000957.SZ,17
000957.SZ,53
000958.SZ,21
000958.SZ,34
000958.SZ,17
000958.SZ,25
000958.SZ,108
000958.SZ,25
000958.SZ,16
000958.SZ,44
000958.SZ,7
000959.SZ,17
000959.SZ,19
000959.SZ,19
000959.SZ,99
000959.SZ,20
000959.SZ,21
000959.SZ,17
000959.SZ,27
000960.SZ,21
000960.SZ,7
000960.SZ,15
000960.SZ,7
000960.SZ,19
000960.SZ,17
000960.SZ,12
000960.SZ,110
000960.SZ,17
000960.SZ,21
000960.SZ,41
000962.SZ,20
000962.SZ,26
000962.SZ,10
000962.SZ,7
000962.SZ,20
000962.SZ,20
000962.SZ,110
000962.SZ,21
000962.SZ,17
000962.SZ,21
000962.SZ,27
000963.SZ,7
000963.SZ,20
000963.SZ,36
000963.SZ,17
000963.SZ,18
000963.SZ,147
000963.SZ,63
000963.SZ,15
000965.SZ,26
000965.SZ,34
000965.SZ,17
000965.SZ,19
000965.SZ,110
000965.SZ,57
000965.SZ,29
000966.SZ,47
000966.SZ,20
000966.SZ,31
000966.SZ,162
000966.SZ,13
000966.SZ,15
000966.SZ,10
000966.SZ,17
000967.SZ,19
000967.SZ,30
000967.SZ,25
000967.SZ,17
000967.SZ,19
000967.SZ,121
000967.SZ,26
000967.SZ,21
000967.SZ,15
000967.SZ,19
000967.SZ,17
000968.SZ,152
000968.SZ,17
000968.SZ,27
000968.SZ,19
000969.SZ,20
000969.SZ,28
000969.SZ,16
000969.SZ,20
000969.SZ,19
000969.SZ,108
000969.SZ,19
000969.SZ,23
000969.SZ,34
000969.SZ,42
000970.SZ,28
000970.SZ,20
000970.SZ,19
000970.SZ,10
000970.SZ,19
000970.SZ,17
000970.SZ,118
000970.SZ,12
000970.SZ,17
000970.SZ,21
000973.SZ,36
000973.SZ,19
000973.SZ,30
000973.SZ,110
000973.SZ,17
000973.SZ,21
000973.SZ,29
000973.SZ,27
000973.SZ,19
000975.SZ,22
000975.SZ,40
000975.SZ,17
000975.SZ,18
000975.SZ,108
000975.SZ,19
000975.SZ,13
000975.SZ,17
000975.SZ,31
000975.SZ,32
000977.SZ,27
000977.SZ,20
000977.SZ,16
000977.SZ,19
000977.SZ,14
000977.SZ,110
000977.SZ,21
000977.SZ,21
000977.SZ,31
000977.SZ,28
000977.SZ,27
000978.SZ,76
000980.SZ,31
000980.SZ,45
000980.SZ,12
000980.SZ,17
000980.SZ,110
000980.SZ,47
000980.SZ,30
000981.SZ,19
000981.SZ,20
000981.SZ,63
000981.SZ,8
000981.SZ,111
000981.SZ,21
000981.SZ,17
000981.SZ,54
000983.SZ,19
000983.SZ,16
000983.SZ,12
000983.SZ,17
000983.SZ,152
000983.SZ,17
000983.SZ,20
000983.SZ,27
000987.SZ,21
000987.SZ,15
000987.SZ,19
000987.SZ,18
000987.SZ,10
000987.SZ,120
000987.SZ,21
000987.SZ,17
000987.SZ,41
000988.SZ,20
000988.SZ,11
000988.SZ,15
000988.SZ,15
000988.SZ,8
000988.SZ,19
000988.SZ,8
000988.SZ,110
000988.SZ,17
000988.SZ,21
000988.SZ,47
000988.SZ,17
000989.SZ,18
000989.SZ,27
000989.SZ,19
000989.SZ,23
000989.SZ,228
000990.SZ,26
000990.SZ,122
000990.SZ,25
000990.SZ,9
000990.SZ,20
000990.SZ,27
000990.SZ,17
000993.SZ,53
000993.SZ,20
000993.SZ,23
000993.SZ,110
000993.SZ,18
000993.SZ,24
000993.SZ,45
000993.SZ,20
000995.SZ,20
000995.SZ,36
000995.SZ,163
000995.SZ,27
000995.SZ,19
000997.SZ,19
000997.SZ,21
000997.SZ,8
000997.SZ,19
000997.SZ,38
000997.SZ,126
000997.SZ,18
000998.SZ,41
000998.SZ,9
000998.SZ,26
000998.SZ,135
000998.SZ,19
000998.SZ,29
000998.SZ,8
000999.SZ,42
000999.SZ,19
000999.SZ,159
000999.SZ,21
000999.SZ,14
000999.SZ,25
001203.SZ,17
001203.SZ,20
001203.SZ,103
001203.SZ,17
001203.SZ,25
001203.SZ,29
001203.SZ,27
001203.SZ,17
001206.SZ,18
001206.SZ,31
001206.SZ,23
001206.SZ,22
001206.SZ,102
001206.SZ,36
001207.SZ,34
001207.SZ,17
001207.SZ,154
001207.SZ,20
001207.SZ,34
001207.SZ,19
001208.SZ,21
001208.SZ,17
001208.SZ,120
001208.SZ,20
001208.SZ,22
001208.SZ,24
001208.SZ,28
001209.SZ,44
001212.SZ,19
001212.SZ,55
001212.SZ,17
001212.SZ,19
001212.SZ,119
001212.SZ,22
001212.SZ,27
001212.SZ,27
001212.SZ,29
001215.SZ,34
001216.SZ,17
001216.SZ,22
001216.SZ,19
001216.SZ,37
001217.SZ,37
001217.SZ,169
001217.SZ,32
001222.SZ,25
001222.SZ,56
001225.SZ,35
001226.SZ,58
001227.SZ,13
001227.SZ,17
001227.SZ,19
001227.SZ,43
001227.SZ,162
001227.SZ,7
001227.SZ,34
001229.SZ,78
001230.SZ,185
001234.SZ,60
001234.SZ,129
001236.SZ,25
001236.SZ,17
001236.SZ,19
001236.SZ,26
001236.SZ,154
001236.SZ,53
001255.SZ,174
001255.SZ,22
001255.SZ,31
001258.SZ,19
001258.SZ,20
001258.SZ,190
001258.SZ,35
001258.SZ,17
001266.SZ,34
001266.SZ,27
001267.SZ,21
001267.SZ,25
001267.SZ,21
001267.SZ,108
001267.SZ,19
001267.SZ,23
001267.SZ,19
001267.SZ,27
001267.SZ,30
001268.SZ,37
001268.SZ,113
001268.SZ,46
001269.SZ,30
001277.SZ,26
001278.SZ,40
001282.SZ,214
001282.SZ,70
001283.SZ,41
001283.SZ,17
001283.SZ,19
001283.SZ,19
001283.SZ,135
001283.SZ,21
001283.SZ,58
001286.SZ,34
001286.SZ,8
001286.SZ,22
001286.SZ,112
001286.SZ,29
001286.SZ,19
001286.SZ,27
001286.SZ,17
001287.SZ,49
001287.SZ,18
001287.SZ,22
001287.SZ,12
001287.SZ,108
001287.SZ,20
001287.SZ,21
001287.SZ,63
001288.SZ,125
001288.SZ,35
001288.SZ,19
001289.SZ,218
001289.SZ,19
001296.SZ,49
001296.SZ,110
001296.SZ,24
001296.SZ,19
001298.SZ,44
001298.SZ,19
001298.SZ,24
001298.SZ,19
001298.SZ,132
001298.SZ,11
001298.SZ,56
001301.SZ,13
001301.SZ,9
001301.SZ,13
001301.SZ,21
001301.SZ,19
001301.SZ,112
001301.SZ,21
001301.SZ,51
001301.SZ,14
001306.SZ,64
001306.SZ,22
001306.SZ,19
001306.SZ,154
001309.SZ,23
001309.SZ,19
001309.SZ,45
001309.SZ,19
001309.SZ,110
001309.SZ,22
001309.SZ,17
001309.SZ,40
001309.SZ,19
001311.SZ,17
001311.SZ,21
001311.SZ,19
001314.SZ,21
001314.SZ,7
001314.SZ,37
001314.SZ,12
001314.SZ,7
001314.SZ,163
001314.SZ,42
001316.SZ,23
001316.SZ,21
001316.SZ,36
001316.SZ,117
001316.SZ,41
001316.SZ,18
001317.SZ,20
001317.SZ,24
001317.SZ,19
001317.SZ,21
001317.SZ,16
001317.SZ,119
001317.SZ,21
001317.SZ,28
001317.SZ,49
001318.SZ,61
001318.SZ,23
001318.SZ,110
001318.SZ,44
001319.SZ,96
001319.SZ,148
001319.SZ,34
001328.SZ,21
001330.SZ,33
001330.SZ,24
001330.SZ,110
001330.SZ,35
001330.SZ,17
001330.SZ,68
001331.SZ,140
001331.SZ,21
001331.SZ,27
001331.SZ,24
001332.SZ,57
001337.SZ,22
001337.SZ,19
001337.SZ,21
001337.SZ,34
001337.SZ,98
001337.SZ,17
001337.SZ,21
001337.SZ,19
001337.SZ,34
001337.SZ,37
001338.SZ,77
001338.SZ,124
001338.SZ,38
001338.SZ,43
001338.SZ,19
001339.SZ,52
001339.SZ,8
001339.SZ,7
001339.SZ,17
001339.SZ,17
001339.SZ,135
001339.SZ,21
001339.SZ,22
001339.SZ,15
001339.SZ,19
001359.SZ,17
001359.SZ,24
001359.SZ,115
001359.SZ,21
001359.SZ,19
001359.SZ,31
001360.SZ,23
001360.SZ,20
001360.SZ,27
001367.SZ,21
001367.SZ,231
001368.SZ,176
001376.SZ,21
001376.SZ,22
001376.SZ,29
001379.SZ,115
001379.SZ,21
001379.SZ,15
001380.SZ,155
001389.SZ,25
001389.SZ,19
001389.SZ,19
001389.SZ,17
001389.SZ,110
001389.SZ,17
001389.SZ,21
001389.SZ,7
001389.SZ,19
001389.SZ,34
001389.SZ,17
001391.SZ,7
001391.SZ,165
001400.SZ,21
001400.SZ,27
001400.SZ,17
001696.SZ,48
001696.SZ,8
001696.SZ,19
001696.SZ,17
001696.SZ,10
001696.SZ,129
001696.SZ,11
001696.SZ,7
001696.SZ,45
001872.SZ,173
001896.SZ,45
001896.SZ,17
001896.SZ,28
001896.SZ,144
001896.SZ,17
001896.SZ,32
001896.SZ,17
001914.SZ,37
001914.SZ,39
001914.SZ,154
001914.SZ,20
001965.SZ,195
001965.SZ,35
001965.SZ,10
001979.SZ,17
001979.SZ,7
001979.SZ,15
001979.SZ,21
001979.SZ,110
001979.SZ,33
001979.SZ,10
001979.SZ,19
002001.SZ,20
002001.SZ,17
002001.SZ,27
002001.SZ,19
002004.SZ,50
002004.SZ,20
002006.SZ,21
002006.SZ,52
002007.SZ,18
002007.SZ,65
002008.SZ,21
002008.SZ,17
002008.SZ,32
002008.SZ,30
002009.SZ,21
002009.SZ,19
002009.SZ,63
002010.SZ,19
002010.SZ,27
002011.SZ,13
002011.SZ,37
002011.SZ,19
002012.SZ,28
002015.SZ,14
002015.SZ,23
002015.SZ,27
002015.SZ,17
002017.SZ,22
002017.SZ,38
002019.SZ,31
002019.SZ,19
002020.SZ,70
002020.SZ,17
002021.SZ,39
002023.SZ,10
002023.SZ,19
002025.SZ,21
002025.SZ,42
002025.SZ,8
002025.SZ,17
002026.SZ,19
002027.SZ,9
002028.SZ,18
002028.SZ,17
002028.SZ,27
002029.SZ,22
002029.SZ,70
002031.SZ,21
002033.SZ,11
002033.SZ,61
002036.SZ,17
002036.SZ,39
002038.SZ,18
002038.SZ,63
002039.SZ,17
002040.SZ,33
002041.SZ,25
002042.SZ,17
002042.SZ,10
002042.SZ,21
002043.SZ,17
002044.SZ,18
002045.SZ,9
002046.SZ,21
002046.SZ,39
002046.SZ,40
002048.SZ,21
002048.SZ,18
002048.SZ,61
002050.SZ,21
002051.SZ,33
002051.SZ,12
002051.SZ,22
002052.SZ,21
002052.SZ,36
002052.SZ,20
002053.SZ,7
002053.SZ,17
002054.SZ,25
002056.SZ,17
002056.SZ,8
002056.SZ,20
002056.SZ,27
002057.SZ,7
002057.SZ,29
002060.SZ,8
002061.SZ,14
002062.SZ,13
002062.SZ,19
002063.SZ,7
002063.SZ,17
002063.SZ,36
002063.SZ,19
002064.SZ,21
002064.SZ,39
002064.SZ,43
002065.SZ,17
002067.SZ,21
002067.SZ,22
002067.SZ,27
002068.SZ,30
002073.SZ,15
002073.SZ,69
002074.SZ,21
002074.SZ,49
002074.SZ,18
002075.SZ,13
002075.SZ,10
002075.SZ,33
002077.SZ,7
002077.SZ,18
002077.SZ,47
002078.SZ,22
002078.SZ,8
002078.SZ,27
002079.SZ,19
002080.SZ,17
002080.SZ,19
002080.SZ,28
002080.SZ,29
002082.SZ,19
002082.SZ,40
002082.SZ,17
002083.SZ,21
002083.SZ,59
002083.SZ,17
002085.SZ,7
002085.SZ,30
002085.SZ,27
002090.SZ,19
002090.SZ,38
002091.SZ,21
002091.SZ,37
002091.SZ,14
002091.SZ,19
002092.SZ,21
002092.SZ,17
002092.SZ,27
002094.SZ,17
002097.SZ,9
002099.SZ,25
002099.SZ,33
002100.SZ,19
002100.SZ,34
002100.SZ,7
002100.SZ,23
