signal_date,entry_date,exit_date,hold_bars,ts_code,name,setup_type,signal_score,single_peak_dense_score,trigger_price,stop_loss,entry_price,exit_price,exit_reason,pnl_pct,r_multiple,risk_pct,hit_1r,hit_2r,hit_3r,volume_ratio,platform_range,chip_concentration,chip_low_position
20260203,20260204,20260204,1,001330.SZ,博纳影业,pullback,55.93,0.4077,10.36,10.02,10.66,10.02,stop_loss,-0.060037523452157626,-1.0,0.060037523452157654,0,0,0,1.32,24.24,14.64,53.79
20260203,20260204,20260204,1,600371.SH,万向德农,pullback,58.66,0.2924,9.64,9.48,9.79,9.48,stop_loss,-0.03166496424923382,-1.0,0.03166496424923378,0,0,0,2.38,14.29,5.88,50.92
20260204,20260205,20260205,1,603010.SH,万盛股份,pullback,55.35,0.2557,12.01,11.86,12.01,11.86,stop_loss,-0.01248959200666111,-1.0,0.012489592006661146,0,0,0,1.05,20.5,11.49,38.11
20260204,20260205,20260206,2,603059.SH,倍加洁,pullback,57.93,0.4798,40.79,39.9,41.1,39.0,gap_stop,-0.051094890510948954,-1.7499999999999971,0.02919708029197087,1,0,0,0.93,20.29,15.09,51.69
20260204,20260205,20260211,5,603188.SH,亚邦股份,pullback,63.47,0.3966,5.16,5.08,5.16,6.11,time_exit,0.18410852713178305,11.874999999999991,0.015503875968992262,1,1,1,0.85,18.0,8.4,58.14
20260205,20260206,20260212,5,600072.SH,中船科技,pullback,52.98,0.2423,12.85,12.68,12.85,12.68,stop_loss,-0.01322957198443575,-1.0,0.013229571984435792,1,1,0,3.08,16.65,6.81,49.66
20260205,20260206,20260206,1,600616.SH,金枫酒业,pullback,58.41,0.3464,5.76,5.7,5.76,5.7,stop_loss,-0.01041666666666663,-1.0,0.010416666666666598,0,0,0,1.09,9.33,5.2,44.52
20260205,20260206,20260206,1,603214.SH,爱婴室,breakout,68.97,0.6363,18.54,18.35,18.54,18.35,stop_loss,-0.01024811218985966,-1.0,0.01024811218985964,0,0,0,1.53,6.39,4.26,41.14
20260206,20260209,20260213,5,000070.SZ,特发信息,pullback,57.0,0.2413,14.3,13.5,14.6,17.55,time_exit,0.20205479452054798,2.6818181818181834,0.07534246575342464,1,1,1,2.24,26.03,11.48,57.29
20260206,20260209,20260209,1,001221.SZ,悍高集团,breakout,63.84,0.3806,72.86,71.95,72.86,71.95,stop_loss,-0.012489706286027968,-1.0,0.012489706286027953,0,0,0,2.38,18.46,11.44,28.19
20260206,20260209,20260213,5,600463.SH,空港股份,pullback,60.66,0.4179,12.05,11.83,12.05,12.42,time_exit,0.03070539419087126,1.6818181818181734,0.018257261410788435,1,1,0,1.25,12.09,6.56,43.4
20260206,20260209,20260213,5,603010.SH,万盛股份,pullback,58.24,0.2485,12.08,11.38,12.1,11.77,time_exit,-0.027272727272727226,-0.45833333333333415,0.05950413223140487,0,0,0,1.33,19.72,11.33,37.59
20260209,20260210,20260224,5,000070.SZ,特发信息,pullback,58.04,0.3565,14.65,13.82,15.5,18.2,time_exit,0.17419354838709666,1.607142857142857,0.10838709677419353,1,1,0,1.83,26.03,12.23,58.88
20260209,20260210,20260212,3,000570.SZ,苏常柴Ａ,breakout,63.73,0.2455,6.09,6.0,6.09,6.0,stop_loss,-0.014778325123152691,-1.0,0.014778325123152686,0,0,0,1.56,7.92,5.03,53.26
20260209,20260210,20260212,3,600202.SH,哈空调,pullback,65.86,0.3042,6.42,6.34,6.44,6.34,stop_loss,-0.015527950310559091,-1.0,0.015527950310559088,0,0,0,0.81,9.23,6.58,59.79
20260209,20260210,20260211,2,600463.SH,空港股份,breakout,62.75,0.4112,12.18,12.05,12.18,12.05,stop_loss,-0.010673234811165777,-1.0,0.010673234811165765,1,0,0,1.35,12.09,6.56,43.4
20260209,20260210,20260212,3,603042.SH,华脉科技,pullback,54.51,0.3961,19.51,18.8,19.51,18.8,stop_loss,-0.03639159405433112,-1.0,0.03639159405433115,0,0,0,1.47,21.03,7.98,63.59
20260209,20260210,20260212,3,603214.SH,爱婴室,pullback,69.46,0.6051,18.69,18.3,18.7,18.3,stop_loss,-0.021390374331550777,-1.0,0.021390374331550728,0,0,0,0.88,7.98,4.26,41.14
20260209,20260210,20260210,1,603391.SH,力聚热能,pullback,59.44,0.4247,73.27,72.01,73.97,72.01,stop_loss,-0.026497228606191636,-1.0,0.026497228606191615,0,0,0,2.33,15.55,7.54,80.35
20260210,20260211,20260211,1,000570.SZ,苏常柴Ａ,pullback,60.22,0.2423,6.1,6.07,6.1,6.07,stop_loss,-0.004918032786885185,-1.0,0.004918032786885141,0,0,0,1.08,7.82,5.03,53.26
20260210,20260211,20260212,2,000586.SZ,汇源通信,breakout,62.18,0.2965,15.65,15.15,15.65,15.15,stop_loss,-0.03194888178913735,-1.0,0.03194888178913738,0,0,0,1.96,13.1,8.39,58.63
20260210,20260211,20260225,5,000590.SZ,古汉医药,pullback,57.77,0.5137,12.39,12.2,12.39,12.37,time_exit,-0.0016142050040356404,-0.10526315789474323,0.015334947538337472,1,0,0,1.39,11.84,6.53,41.34
20260210,20260211,20260212,2,000856.SZ,冀东装备,pullback,57.71,0.2608,11.23,11.15,11.36,11.15,stop_loss,-0.01848591549295764,-1.0,0.018485915492957666,0,0,0,1.18,13.55,7.3,37.24
20260210,20260211,20260211,1,001221.SZ,悍高集团,breakout,61.4,0.2576,76.53,75.39,77.04,75.39,stop_loss,-0.02141744548286617,-1.0,0.021417445482866115,0,0,0,1.55,18.05,13.1,29.87
20260210,20260211,20260225,5,001358.SZ,兴欣新材,breakout,63.29,0.2543,30.1,29.65,30.1,30.42,time_exit,0.010631229235880335,0.7111111111111073,0.014950166112956905,1,1,1,2.01,11.55,8.46,68.34
20260210,20260211,20260211,1,600202.SH,哈空调,pullback,65.74,0.3002,6.43,6.37,6.43,6.37,stop_loss,-0.009331259720062102,-1.0,0.009331259720062149,0,0,0,0.84,8.22,6.58,59.79
20260210,20260211,20260211,1,600463.SH,空港股份,pullback,61.22,0.4078,12.19,12.1,12.19,12.1,stop_loss,-0.007383100902379036,-1.0,0.007383100902378988,0,0,0,1.01,13.58,6.56,43.4
20260210,20260211,20260211,1,603188.SH,亚邦股份,breakout,60.3,0.4145,6.01,5.93,6.01,5.93,stop_loss,-0.01331114808652245,-1.0,0.013311148086522475,0,0,0,4.57,19.59,13.58,60.73
20260210,20260211,20260211,1,603214.SH,爱婴室,pullback,68.55,0.587,18.68,18.5,18.68,18.5,stop_loss,-0.009635974304068484,-1.0,0.009635974304068507,0,0,0,0.8,7.98,4.26,41.14
20260211,20260212,20260212,1,000570.SZ,苏常柴Ａ,pullback,63.12,0.207,6.09,6.05,6.1,6.05,stop_loss,-0.008196721311475419,-1.0,0.00819672131147538,0,0,0,0.69,7.97,5.03,53.26
20260211,20260212,20260212,1,000590.SZ,古汉医药,pullback,57.77,0.5092,12.47,12.38,12.47,12.38,stop_loss,-0.007217321571772239,-1.0,0.007217321571772242,0,0,0,1.04,12.75,6.53,41.34
20260211,20260212,20260212,1,001358.SZ,兴欣新材,breakout,67.24,0.2444,31.01,30.39,31.01,30.39,stop_loss,-0.019993550467591104,-1.0,0.01999355046759113,0,0,0,1.82,10.13,9.16,64.91
20260211,20260212,20260212,1,603065.SH,宿迁联盛,breakout,69.82,0.5372,9.13,8.96,9.22,8.96,stop_loss,-0.02819956616052055,-1.0,0.028199566160520582,0,0,0,1.59,4.75,4.61,49.02
20260211,20260212,20260212,1,603214.SH,爱婴室,pullback,67.29,0.5306,18.54,18.4,18.54,18.4,stop_loss,-0.007551240560949357,-1.0,0.00755124056094933,0,0,0,0.62,8.27,4.26,41.14
20260212,20260213,20260213,1,000590.SZ,古汉医药,pullback,61.14,0.4807,12.42,12.3,12.42,12.3,stop_loss,-0.009661835748792202,-1.0,0.009661835748792208,0,0,0,1.16,13.78,6.53,41.34
20260212,20260213,20260213,1,603125.SH,常青科技,breakout,61.34,0.4965,20.26,19.99,20.26,19.99,stop_loss,-0.01332675222112556,-1.0,0.013326752221125523,0,0,0,2.5,15.67,6.36,62.25
20260212,20260213,20260224,2,603922.SH,金鸿顺,pullback,60.53,0.2139,21.93,21.61,21.94,21.61,stop_loss,-0.01504102096627169,-1.0,0.015041020966271733,1,1,1,0.88,21.96,11.1,42.5
20260213,20260224,20260226,3,000590.SZ,古汉医药,pullback,59.19,0.4415,12.41,12.28,12.47,12.28,stop_loss,-0.015236567762630382,-1.0,0.015236567762630415,1,0,0,1.05,13.78,6.53,41.34
20260213,20260224,20260224,1,000833.SZ,粤桂股份,breakout,56.18,0.2644,24.04,23.75,24.25,23.75,stop_loss,-0.020618556701030966,-1.0,0.020618556701030927,0,0,0,2.69,22.55,11.09,76.34
20260213,20260224,20260224,1,600463.SH,空港股份,pullback,62.27,0.3972,12.42,12.29,12.48,12.29,stop_loss,-0.015224358974359031,-1.0,0.015224358974359076,0,0,0,0.94,15.29,6.56,43.4
20260224,20260225,20260225,1,000586.SZ,汇源通信,pullback,57.96,0.2689,15.5,15.15,15.52,15.15,stop_loss,-0.023840206185566926,-1.0,0.02384020618556696,0,0,0,0.89,18.19,8.67,59.62
20260224,20260225,20260225,1,000590.SZ,古汉医药,pullback,61.47,0.4299,12.63,12.43,12.63,12.43,stop_loss,-0.01583531274742689,-1.0,0.015835312747426847,0,0,0,1.16,13.78,6.22,42.48
20260224,20260225,20260227,3,001217.SZ,华尔泰,pullback,52.79,0.1699,14.94,14.45,15.1,14.45,stop_loss,-0.04304635761589404,-1.0,0.043046357615894065,0,0,0,1.28,25.83,11.4,60.77
20260224,20260225,20260226,2,603880.SH,南卫股份,breakout,68.66,0.2669,6.88,6.8,6.88,6.8,stop_loss,-0.011627906976744207,-1.0,0.011627906976744196,0,0,0,1.1,11.35,7.2,51.32
20260225,20260226,20260227,2,001256.SZ,炜冈科技,pullback,62.88,0.2875,22.82,22.71,22.82,22.71,stop_loss,-0.004820333041191893,-1.0,0.004820333041191912,1,1,0,0.88,8.7,5.14,38.09
20260225,20260226,20260303,4,600158.SH,中体产业,pullback,60.75,0.3852,10.35,10.29,10.55,10.29,stop_loss,-0.02464454976303332,-1.0,0.024644549763033322,1,1,0,0.72,16.21,8.66,49.92
20260225,20260226,20260226,1,600585.SH,海螺水泥,breakout,67.51,0.3687,26.38,25.52,26.38,25.52,stop_loss,-0.03260045489006824,-1.0,0.032600454890068215,0,0,0,2.66,9.46,8.33,46.35
20260225,20260226,20260226,1,600689.SH,上海三毛,pullback,60.2,0.2208,15.09,14.9,15.09,14.9,stop_loss,-0.012591119946984697,-1.0,0.012591119946984725,0,0,0,2.01,14.2,6.13,38.88
20260225,20260226,20260226,1,600980.SH,北矿科技,breakout,63.16,0.2855,26.7,26.35,26.71,26.35,stop_loss,-0.013478098090602741,-1.0,0.013478098090602748,0,0,0,3.17,13.3,7.98,36.81
20260225,20260226,20260302,3,603139.SH,康惠股份,breakout,60.32,0.2356,26.6,26.33,26.6,26.33,stop_loss,-0.010150375939849687,-1.0,0.010150375939849741,1,1,0,3.01,14.13,12.17,49.75
20260226,20260227,20260227,1,600110.SH,诺德股份,breakout,62.47,0.2195,8.32,8.18,8.32,8.18,stop_loss,-0.016826923076923128,-1.0,0.016826923076923146,0,0,0,3.79,20.44,10.72,50.64
20260226,20260227,20260305,5,601083.SH,锦江航运,breakout,64.58,0.699,12.23,12.08,12.23,12.25,time_exit,0.0016353229762877675,0.13333333333333017,0.012264922322158655,1,1,1,1.51,5.9,4.5,40.15
20260226,20260227,20260302,2,601890.SH,亚星锚链,pullback,50.87,0.2808,13.33,13.0,13.33,13.0,stop_loss,-0.024756189047261845,-1.0,0.02475618904726182,1,1,0,2.12,26.74,13.86,57.38
20260226,20260227,20260227,1,603139.SH,康惠股份,pullback,56.26,0.2293,26.71,26.51,26.99,26.51,stop_loss,-0.017784364579473744,-1.0,0.017784364579473765,0,0,0,1.2,17.06,12.36,52.23
20260226,20260227,20260227,1,603336.SH,宏辉果蔬,breakout,67.18,0.4522,10.34,10.05,10.34,10.05,stop_loss,-0.028046421663442844,-1.0,0.028046421663442858,0,0,0,1.62,11.13,9.72,46.03
20260226,20260227,20260227,1,603601.SH,再升科技,breakout,61.37,0.2236,13.23,13.1,13.23,12.75,gap_stop,-0.03628117913832207,-3.6923076923076734,0.009826152683295598,0,0,0,1.38,20.05,9.77,75.36
20260226,20260227,20260227,1,603912.SH,佳力图,breakout,66.7,0.3166,10.03,9.74,10.03,9.74,stop_loss,-0.02891326021934193,-1.0,0.02891326021934189,0,0,0,3.73,12.7,9.18,44.09
20260227,20260302,20260302,1,000507.SZ,珠海港,breakout,62.25,0.5444,5.61,5.54,5.63,5.54,stop_loss,-0.01598579040852577,-1.0,0.01598579040852573,0,0,0,2.05,4.82,3.99,58.51
20260227,20260302,20260305,4,601083.SH,锦江航运,breakout,67.13,0.6705,12.53,12.23,12.99,12.23,stop_loss,-0.05850654349499618,-1.0,0.058506543494996135,1,0,0,1.94,6.82,5.16,44.43
20260227,20260302,20260302,1,603118.SH,共进股份,pullback,60.29,0.3333,12.53,12.29,12.53,12.29,stop_loss,-0.019154030327214744,-1.0,0.019154030327214702,0,0,0,1.14,10.58,6.05,34.78
20260227,20260302,20260302,1,603922.SH,金鸿顺,pullback,58.55,0.1293,22.91,22.32,22.91,22.14,gap_stop,-0.0336097773897861,-1.3050847457627115,0.02575294631165429,0,0,0,0.79,24.3,11.36,43.2
20260302,20260303,20260309,5,600979.SH,广安爱众,pullback,54.79,0.3022,5.06,5.0,5.06,5.57,time_exit,0.10079051383399218,8.500000000000068,0.011857707509881346,1,1,1,2.6,17.54,8.82,40.42
20260302,20260303,20260303,1,600984.SH,建设机械,pullback,54.24,0.1027,5.05,4.84,5.1,4.84,stop_loss,-0.050980392156862675,-1.0,0.05098039215686271,0,0,0,0.99,25.24,14.78,58.81
20260302,20260303,20260303,1,601390.SH,中国中铁,pullback,57.92,0.1699,6.23,6.12,6.23,6.12,stop_loss,-0.01765650080256831,-1.0,0.017656500802568267,0,0,0,0.84,17.16,9.77,60.69
20260302,20260303,20260303,1,603269.SH,海鸥股份,pullback,54.9,0.2448,14.47,14.21,14.47,14.21,stop_loss,-0.017968210089841063,-1.0,0.017968210089841036,0,0,0,2.07,19.36,8.64,60.53
20260302,20260303,20260303,1,603922.SH,金鸿顺,pullback,54.19,0.1312,22.5,22.14,22.51,22.14,stop_loss,-0.016437139049311433,-1.0,0.01643713904931146,0,0,0,1.23,24.4,11.62,43.91
20260303,20260304,20260310,5,600979.SH,广安爱众,pullback,55.42,0.2809,5.26,5.06,5.26,5.51,time_exit,0.04752851711026618,1.249999999999999,0.03802281368821296,1,0,0,3.83,17.54,9.09,48.47
20260303,20260304,20260304,1,603155.SH,新亚强,pullback,53.02,0.1751,20.84,20.0,21.0,20.0,stop_loss,-0.04761904761904767,-1.0,0.047619047619047616,0,0,0,1.84,25.45,12.32,52.64
20260304,20260305,20260311,5,002832.SZ,比音勒芬,pullback,59.38,0.3102,16.32,15.92,16.41,17.1,time_exit,0.042047531992687404,1.4081632653061245,0.02985984156002439,1,0,0,1.63,11.71,5.38,55.79
20260304,20260305,20260309,3,600152.SH,维科技术,pullback,55.68,0.3631,9.42,9.02,9.63,9.02,stop_loss,-0.06334371754932511,-1.0,0.06334371754932515,0,0,0,1.7,21.19,12.34,59.52
20260304,20260305,20260309,3,603897.SH,长城科技,pullback,52.98,0.36,34.02,32.78,34.09,32.5,gap_stop,-0.046641243766500584,-1.2137404580152678,0.0384276914051042,1,0,0,2.52,27.16,14.84,54.13
20260305,20260306,20260306,1,000993.SZ,闽东电力,breakout,62.45,0.395,14.74,14.55,14.74,14.38,gap_stop,-0.024423337856173677,-1.894736842105265,0.012890094979647184,0,0,0,2.91,17.89,9.57,72.05
20260305,20260306,20260312,5,001382.SZ,新亚电缆,breakout,67.58,0.4156,21.77,21.5,21.77,22.28,time_exit,0.023426734037666597,1.8888888888888977,0.01240238860817637,1,1,0,2.77,5.9,3.01,41.16
20260305,20260306,20260312,5,002380.SZ,科远智慧,breakout,63.02,0.2672,36.53,35.62,36.55,39.98,time_exit,0.09384404924760603,3.6881720430107534,0.025444596443228447,1,1,1,2.9,17.7,12.78,54.84
20260305,20260306,20260306,1,002560.SZ,通达股份,breakout,67.49,0.4177,11.25,11.11,11.25,11.11,stop_loss,-0.01244444444444448,-1.0,0.012444444444444496,0,0,0,1.15,9.98,6.43,67.35
20260305,20260306,20260309,2,002885.SZ,京泉华,breakout,65.99,0.3829,32.3,31.33,32.42,31.33,stop_loss,-0.033621221468229545,-1.0,0.033621221468229594,1,0,0,1.54,19.49,10.26,62.22
20260305,20260306,20260312,5,600513.SH,联环药业,breakout,67.21,0.3815,22.19,21.93,22.19,22.28,time_exit,0.004055881027489772,0.34615384615384354,0.011716989634970778,1,1,1,1.72,10.7,9.78,40.31
20260305,20260306,20260312,5,601616.SH,广电电气,breakout,55.41,0.2275,5.61,5.54,5.61,5.85,time_exit,0.04278074866310155,3.428571428571405,0.012477718360071352,1,1,1,1.79,11.79,6.2,56.14
20260306,20260309,20260313,5,001339.SZ,智微智能,pullback,55.18,0.2951,66.33,62.43,66.33,73.24,time_exit,0.10417608925071598,1.7717948717948715,0.05879692446856624,1,1,1,1.42,24.01,10.89,48.12
20260306,20260309,20260309,1,001382.SZ,新亚电缆,breakout,63.2,0.2832,22.15,21.89,22.15,21.89,stop_loss,-0.01173814898419856,-1.0,0.011738148984198556,0,0,0,3.03,8.32,3.8,46.1
20260306,20260309,20260313,5,002832.SZ,比音勒芬,pullback,61.56,0.2952,16.54,16.03,16.54,16.86,time_exit,0.0193470374848852,0.6274509803921599,0.030834340991535553,1,0,0,1.27,11.11,5.38,55.79
20260306,20260309,20260309,1,002885.SZ,京泉华,pullback,59.83,0.1934,32.75,32.06,32.75,31.6,gap_stop,-0.03511450381679382,-1.66666666666667,0.021068702290076267,0,0,0,1.81,21.79,11.11,59.39
20260306,20260309,20260311,3,600318.SH,新力金融,pullback,60.73,0.1536,9.95,9.77,9.95,9.77,stop_loss,-0.018090452261306456,-1.0,0.018090452261306504,1,0,0,2.51,14.14,6.88,33.28
20260306,20260309,20260313,5,600513.SH,联环药业,pullback,64.89,0.3718,22.66,22.0,22.66,22.0,stop_loss,-0.029126213592232997,-1.0,0.029126213592233014,1,1,0,1.41,13.44,10.07,43.85
20260306,20260309,20260309,1,600516.SH,方大炭素,pullback,53.43,0.1667,6.73,6.62,6.73,6.62,stop_loss,-0.01634472511144136,-1.0,0.016344725111441354,0,0,0,2.23,19.33,10.65,56.05
20260306,20260309,20260309,1,600550.SH,保变电气,pullback,54.11,0.1576,18.71,18.56,18.71,18.46,gap_stop,-0.013361838588989872,-1.666666666666643,0.00801710315339402,0,0,0,1.34,22.57,14.66,75.48
20260309,20260310,20260316,5,002198.SZ,嘉应制药,breakout,67.19,0.3646,7.58,7.47,7.58,7.99,time_exit,0.05408970976253302,3.7272727272727177,0.014511873350923524,1,1,1,1.22,8.09,5.57,45.39
20260309,20260310,20260310,1,002826.SZ,易明医药,breakout,61.83,0.3078,22.24,21.82,22.43,21.82,stop_loss,-0.027195720017833214,-1.0,0.027195720017833235,0,0,0,2.26,10.16,9.47,50.57
20260309,20260310,20260316,5,002832.SZ,比音勒芬,pullback,59.62,0.3182,16.54,16.25,16.7,17.02,time_exit,0.01916167664670665,0.7111111111111129,0.026946107784431097,1,0,0,1.18,10.39,5.38,54.97
20260309,20260310,20260311,2,002857.SZ,三晖电气,breakout,59.17,0.5047,25.38,24.94,25.7,24.94,stop_loss,-0.02957198443579756,-1.0,0.029571984435797588,0,0,0,2.52,18.58,10.58,55.84
20260309,20260310,20260311,2,600318.SH,新力金融,pullback,59.24,0.1736,10.02,9.8,10.09,9.8,stop_loss,-0.02874132804757179,-1.0,0.02874132804757177,0,0,0,1.93,14.23,7.12,39.61
20260309,20260310,20260316,5,601222.SH,林洋能源,pullback,57.49,0.3656,6.56,6.46,6.57,6.54,time_exit,-0.004566210045662156,-0.2727272727272742,0.01674277016742775,1,1,0,1.48,13.36,8.54,53.92
20260310,20260311,20260311,1,000555.SZ,神州信息,breakout,69.1,0.5356,18.79,18.72,18.79,18.65,gap_stop,-0.007450771687067648,-2.0,0.00372538584353381,0,0,0,1.41,13.71,6.67,48.2
20260310,20260311,20260311,1,000973.SZ,佛塑科技,breakout,67.38,0.4998,14.85,14.67,14.85,14.67,stop_loss,-0.012121212121212088,-1.0,0.012121212121212102,0,0,0,1.27,15.32,10.83,73.77
20260310,20260311,20260312,2,002090.SZ,金智科技,pullback,60.29,0.275,12.9,12.75,12.92,12.75,stop_loss,-0.013157894736842146,-1.0,0.0131578947368421,0,0,0,1.27,10.75,5.56,49.14
20260310,20260311,20260312,2,002229.SZ,鸿博股份,breakout,65.22,0.274,18.28,18.0,18.4,18.0,stop_loss,-0.021739130434782483,-1.0,0.021739130434782532,0,0,0,3.49,12.17,7.47,51.82
20260310,20260311,20260311,1,002380.SZ,科远智慧,breakout,54.43,0.1855,42.08,40.74,42.08,40.74,stop_loss,-0.03184410646387825,-1.0,0.03184410646387824,0,0,0,2.12,26.66,17.58,56.27
20260310,20260311,20260311,1,002560.SZ,通达股份,pullback,66.86,0.2805,11.56,11.38,11.57,11.38,stop_loss,-0.016421780466724267,-1.0,0.016421780466724243,0,0,0,1.23,11.23,7.52,70.68
20260310,20260311,20260312,2,600468.SH,百利电气,pullback,59.33,0.2529,8.9,8.71,9.0,8.71,stop_loss,-0.03222222222222215,-1.0,0.032222222222222124,0,0,0,1.76,23.1,11.58,62.18
20260310,20260311,20260316,4,600516.SH,方大炭素,pullback,57.17,0.1879,6.77,6.57,6.77,6.57,stop_loss,-0.02954209748892156,-1.0,0.02954209748892161,1,1,0,1.81,18.6,10.22,57.06
20260310,20260311,20260311,1,600860.SH,京城股份,pullback,50.54,0.2526,15.86,15.26,15.86,15.26,stop_loss,-0.03783102143757877,-1.0,0.03783102143757879,0,0,0,1.2,21.21,13.69,55.58
20260310,20260311,20260311,1,605286.SH,同力天启,pullback,55.53,0.1139,46.83,45.97,47.62,45.97,stop_loss,-0.03464930701385971,-1.0,0.034649307013859695,0,0,0,4.09,18.96,12.23,45.07
20260311,20260312,20260318,5,002100.SZ,天康生物,pullback,60.05,0.2867,7.71,7.55,7.72,7.55,stop_loss,-0.022020725388601003,-1.0,0.022020725388601028,1,0,0,1.53,10.95,5.65,52.01
20260311,20260312,20260312,1,002198.SZ,嘉应制药,pullback,59.95,0.3183,8.07,7.98,8.09,7.98,stop_loss,-0.013597033374536438,-1.0,0.013597033374536395,0,0,0,1.54,14.5,7.91,52.69
20260311,20260312,20260312,1,002202.SZ,金风科技,breakout,68.86,0.3916,30.24,29.28,30.24,29.28,stop_loss,-0.03174603174603163,-1.0,0.03174603174603166,0,0,0,1.26,15.99,8.55,58.3
20260311,20260312,20260312,1,002328.SZ,新朋股份,breakout,63.73,0.5156,7.34,7.26,7.34,7.26,stop_loss,-0.010899182561307952,-1.0,0.010899182561307912,0,0,0,1.92,10.64,5.22,52.17
20260311,20260312,20260312,1,002418.SZ,康盛股份,breakout,71.24,0.5399,5.13,5.05,5.13,5.05,stop_loss,-0.015594541910331383,-1.0,0.015594541910331399,0,0,0,1.92,8.06,4.95,51.26
20260311,20260312,20260312,1,003023.SZ,彩虹集团,pullback,55.01,0.3812,24.37,24.2,24.37,24.2,stop_loss,-0.006975789905621754,-1.0,0.006975789905621736,0,0,0,1.32,15.15,6.08,53.38
20260311,20260312,20260313,2,603316.SH,诚邦股份,pullback,58.95,0.4271,16.33,16.01,16.33,16.01,stop_loss,-0.019595835884874235,-1.0,0.019595835884874267,1,1,1,1.48,22.9,9.54,67.86
20260311,20260312,20260318,5,605286.SH,同力天启,pullback,54.24,0.1069,48.16,44.92,48.16,51.4,time_exit,0.06727574750830567,1.0000000000000022,0.06727574750830555,1,0,0,3.82,23.16,12.77,46.33
20260312,20260313,20260313,1,002100.SZ,天康生物,breakout,62.74,0.281,7.78,7.72,7.82,7.72,stop_loss,-0.01278772378516635,-1.0,0.012787723785166308,0,0,0,1.25,10.95,5.79,49.65
20260312,20260313,20260316,2,002709.SZ,天赐材料,pullback,61.57,0.2272,48.63,47.55,48.63,47.55,stop_loss,-0.022208513263417773,-1.0,0.022208513263417752,1,1,0,1.66,19.74,9.55,60.27
20260312,20260313,20260316,2,002857.SZ,三晖电气,pullback,56.09,0.278,25.68,24.95,25.68,24.95,stop_loss,-0.028426791277258556,-1.0,0.028426791277258584,1,0,0,2.11,20.75,11.13,57.88
20260312,20260313,20260316,2,600509.SH,天富能源,pullback,56.85,0.4052,9.66,9.5,10.0,9.5,stop_loss,-0.050000000000000044,-1.0,0.05,0,0,0,2.42,15.69,7.6,65.39
20260312,20260313,20260313,1,600775.SH,南京熊猫,pullback,57.67,0.4147,15.8,15.41,15.8,15.41,stop_loss,-0.02468354430379749,-1.0,0.024683544303797503,0,0,0,1.53,20.18,8.12,49.47
20260312,20260313,20260317,3,603829.SH,洛凯股份,breakout,69.25,0.1635,28.38,27.45,28.38,27.45,stop_loss,-0.03276955602537002,-1.0,0.03276955602536997,1,0,0,1.75,15.25,9.56,49.24
20260313,20260316,20260318,3,000626.SZ,远大控股,pullback,50.51,0.2217,8.45,8.32,8.5,8.32,stop_loss,-0.02117647058823524,-1.0,0.021176470588235262,1,1,0,2.26,20.6,9.62,35.82
